,ambient_heat__to__ambient_heat_bus__flow,ambient_heat_bus__to__solar_collector__flow,biomass_bus__to__chp_2__flow,biomass_source__to__biomass_bus__flow,chp_1__to__electrical_bus__flow,chp_1__to__thermal_bus__flow,chp_2__to__electrical_bus__flow,chp_2__to__thermal_bus__flow,electrical_bus__to__excess_electricity__flow,electrical_bus__to__heat_pump__flow,electricity_grid__to__electrical_bus__flow,gas_boiler_1__to__thermal_bus__flow,gas_bus__to__chp_1__flow,gas_bus__to__gas_boiler_1__flow,heat_pump__to__thermal_bus__flow,natural_gas__to__gas_bus__flow,solar_collector__to__thermal_bus__flow,thermal_bus__to__thermal_demand_with_losses__flow,thermal_shortage__to__thermal_bus__flow,waste_heat_source__to__waste_heat_bus__flow
2022-11-02 07:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.10745773321212115,0.5470877213333334,0.0,0.0,0.0,0.0,1.6412631640000002,0.0,-0.0,3.641263164,0.0,0.0
2022-11-02 08:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.1374788012121213,0.5170666533333332,0.0,0.0,0.0,0.0,1.55119996,0.0,-0.0,3.55119996,0.0,0.0
2022-11-02 09:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.22763009321212124,0.4269153613333333,0.0,0.0,0.0,0.0,1.280746084,0.0,-0.0,3.280746084,0.0,0.0
2022-11-02 10:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.12713184921212117,0.5274136053333334,0.0,0.0,0.0,0.0,1.582240816,0.0,-0.0,3.582240816,0.0,0.0
2022-11-02 11:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.09501022121212133,0.5595352333333332,0.0,0.0,0.0,0.0,1.6786056999999999,0.0,-0.0,3.6786057,0.0,0.0
2022-11-02 12:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.12140274121212125,0.5331427133333333,0.0,0.0,0.0,0.0,1.59942814,0.0,-0.0,3.59942814,0.0,0.0
2022-11-02 13:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.1948240892121213,0.45972136533333324,0.0,0.0,0.0,0.0,1.3791640959999998,0.0,-0.0,3.379164096,0.0,0.0
2022-11-02 14:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.16032069721212133,0.4942247573333332,0.0,0.0,0.0,0.0,1.4826742719999997,0.0,-0.0,3.4826742719999997,0.0,0.0
2022-11-02 15:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.1311466292121214,0.5233988253333332,0.0,0.0,0.0,0.0,1.5701964759999996,0.0,-0.0,3.5701964759999996,0.0,0.0
2022-11-02 16:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.07606113721212138,0.5784843173333332,0.0,0.0,0.0,0.0,1.7354529519999997,0.0,-0.0,3.7354529519999997,0.0,0.0
2022-11-02 17:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.8595577732121212,0.7949876813333333,1.0,0.0,0.0,0.0,2.384963044,0.0,-0.0,4.384963044,0.0,0.0
2022-11-02 18:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.8312510332121212,0.8232944213333333,1.0,0.0,0.0,0.0,2.469883264,0.0,-0.0,4.469883264,0.0,0.0
2022-11-02 19:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.8958297012121212,0.7587157533333333,1.0,0.0,0.0,0.0,2.27614726,0.0,-0.0,4.27614726,0.0,0.0
2022-11-02 20:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.06596150921212152,0.588583945333333,0.0,0.0,0.0,0.0,1.7657518359999993,0.0,-0.0,3.7657518359999993,0.0,0.0
2022-11-02 21:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.03500535321212128,0.6195401013333333,0.0,0.0,0.0,0.0,1.858620304,0.0,-0.0,3.858620304,0.0,0.0
2022-11-02 22:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.10990048121212115,0.5446449733333334,0.0,0.0,0.0,0.0,1.6339349200000002,0.0,-0.0,3.63393492,0.0,0.0
2022-11-02 23:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.16064594521212128,0.49389950933333326,0.0,0.0,0.0,0.0,1.481698528,0.0,-0.0,3.481698528,0.0,0.0
2022-11-03 00:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.21391546921212135,0.4406299853333332,0.0,0.0,0.0,0.0,1.3218899559999997,0.0,-0.0,3.3218899559999997,0.0,0.0
