thermal_demand,electricity_price,co2_price,gas_price,waste_heat,biomass_price
5636.89,59.07,84.03,79.12,10.9063,27.96
5723.45,74.01,84.03,79.12,9.6861,27.96
5617.15,84.93,84.03,79.12,14.6924,27.96
5483.45,81.65,84.03,79.12,14.6296,27.96
5653.6,74.03,84.03,79.12,13.1132,27.96
5552.25,69.35,84.03,79.12,15.3847,27.96
5556.15,61.06,84.03,79.12,17.6302,27.96
5284.69,64.84,84.03,79.12,16.4287,27.96
5460.38,59.1,84.03,79.12,16.1183,27.96
5631.82,67.08,84.03,79.12,17.9605,27.96
5903.75,91.89,84.03,79.12,14.6333,27.96
6537.34,68.46,84.03,79.12,15.6257,27.96
6631.68,66.78,84.03,79.12,18.2466,27.96
6718.21,63.34,84.03,79.12,13.3412,27.96
6247.17,60.46,84.03,79.12,14.5554,27.96
6022.19,52.45,84.03,79.12,12.6076,27.96
5718.47,40.82,84.03,79.12,7.0851,27.96
5543.09,33.26,84.03,79.12,7.0293,27.96
5353.86,42.02,84.03,79.422,7.554,27.96
5281.15,39.76,84.03,79.422,6.9541,27.96
5270.28,50.01,84.03,79.422,6.9123,27.96
5301.78,48.92,84.03,79.422,6.9353,27.96
5346.81,55.6,84.03,79.422,6.9013,27.96
5627.38,80.05,84.03,79.422,7.1255,27.96
6283.85,92.38,84.03,79.422,15.0291,27.96
6503.41,94.27,84.03,79.422,12.681,27.96
6575.05,92.23,84.03,79.422,16.4042,27.96
5957.3,94.26,84.03,79.422,12.8855,27.96
6113.61,93.04,84.03,79.422,13.3449,27.96
6145.68,92.73,84.03,79.422,17.1385,27.96
6066.54,94.24,84.03,79.422,14.2477,27.96
5891.84,92.11,84.03,79.422,15.8248,27.96
6096.57,81.39,84.03,79.422,16.5732,27.96
6270.01,88.74,84.03,79.422,17.3805,27.96
6430.18,92.47,84.03,79.422,16.4419,27.96
7029.04,91.71,84.03,79.422,14.1008,27.96
7108.56,86.93,84.03,79.422,15.822,27.96
7045.8,79.84,84.03,79.422,8.405,27.96
6540.92,73.08,84.03,79.422,16.9027,27.96
6307.99,66.5,84.03,79.422,11.4106,27.96
5963.95,44.84,84.03,79.422,6.7476,27.96
5833.5,38.53,84.03,79.422,7.2117,27.96
5480.61,43.84,84.03,91.752,6.4205,27.96
5364.66,43.97,84.03,91.752,6.8914,27.96
5322.73,42.76,84.03,91.752,6.5996,27.96
5305.76,43.85,84.03,91.752,6.3759,27.96
5579.99,45.11,84.03,91.752,7.036,27.96
5812.29,51.01,84.03,91.752,6.9691,27.96
6494.91,74.34,84.03,91.752,14.1275,27.96
6590.26,75.28,84.03,91.752,10.722,27.96
6415.17,90.01,84.03,91.752,16.2943,27.96
6316.52,86.82,84.03,91.752,9.904,27.96
6610.61,83.69,84.03,91.752,14.1195,27.96
6533.92,78.66,84.03,91.752,15.6813,27.96
6591.56,85.45,84.03,91.752,12.295,27.96
6351.93,82.78,84.03,91.752,13.7313,27.96
6291.76,85.66,84.03,91.752,16.2737,27.96
6602.77,92.07,84.03,91.752,17.4063,27.96
6722.45,101.38,84.03,91.752,16.7829,27.96
7351.79,122.35,84.03,91.752,12.7768,27.96
7498.14,114.3,84.03,91.752,15.4671,27.96
7348.65,98.79,84.03,91.752,12.2301,27.96
6644.87,91.07,84.03,91.752,11.6586,27.96
6391.07,88.11,84.03,91.752,11.9575,27.96
6170.42,80.02,84.03,91.752,6.0321,27.96
5985.84,75.16,84.03,91.752,7.4283,27.96
5933.11,79.99,84.03,93.457,7.0409,27.96
5923.61,79.29,84.03,93.457,7.3368,27.96
6042.75,79.04,84.03,93.457,6.99,27.96
6147.78,79.98,84.03,93.457,7.061,27.96
6193.34,94.37,84.03,93.457,6.5205,27.96
6385.88,115.94,84.03,93.457,7.3794,27.96
6970.35,134.66,84.03,93.457,11.2977,27.96
7269,145.88,84.03,93.457,9.0091,27.96
7382.94,141.51,84.03,93.457,12.2422,27.96
7154.79,135.84,84.03,93.457,13.8223,27.96
7316.2,129.87,84.03,93.457,15.7506,27.96
7183.75,123.6,84.03,93.457,15.4945,27.96
7111.76,120.93,84.03,93.457,13.4081,27.96
6721.51,127.08,84.03,93.457,17.7058,27.96
6881.9,128.11,84.03,93.457,16.5747,27.96
6943.65,134.63,84.03,93.457,15.6281,27.96
6747.49,132.29,84.03,93.457,13.9508,27.96
7312.15,126.88,84.03,93.457,16.5875,27.96
7462.41,114.65,84.03,93.457,17.1673,27.96
7278.65,98.61,84.03,93.457,14.0863,27.96
6630.51,40,84.03,93.457,16.7721,27.96
6527.64,81.79,84.03,93.457,13.3316,27.96
6556.2,60.87,84.03,93.457,7.0834,27.96
6476.27,52.04,84.03,93.457,6.9402,27.96
6384.81,56.58,84.03,91.861,6.1319,27.96
6251.01,55.53,84.03,91.861,5.8634,27.96
6133.26,56.44,84.03,91.861,6.402,27.96
6011.46,55.15,84.03,91.861,6.3776,27.96
6187.69,55.76,84.03,91.861,5.9569,27.96
6496.23,111.74,84.03,91.861,6.037,27.96
6944.44,61.37,84.03,91.861,9.5025,27.96
7082.79,132.84,84.03,91.861,10.0331,27.96
7359.13,87.49,84.03,91.861,11.802,27.96
7543.59,71.05,84.03,91.861,12.792,27.96
8026.64,115.99,84.03,91.861,14.0191,27.96
7955.57,115.97,84.03,91.861,12.1983,27.96
7824.76,149.52,84.03,91.861,13.1821,27.96
7581.8,100.2,84.03,91.861,14.1419,27.96
7547.09,118.31,84.03,91.861,14.3443,27.96
7872.06,139.08,84.03,91.861,11.8487,27.96
7968.89,299.03,84.03,91.861,12.1324,27.96
8510.86,299.01,84.03,91.861,12.6341,27.96
8734.53,97.44,84.03,91.861,12.0914,27.96
8641.29,98.53,84.03,91.861,10.1375,27.96
7972.38,85.72,84.03,91.861,10.8733,27.96
7766.84,133.03,84.03,91.861,10.1096,27.96
7651.42,75.97,84.03,91.861,5.7959,27.96
7375.96,72.7,84.03,91.861,5.9823,27.96
7103.82,80.4,84.03,92.469,5.8192,27.96
6852.6,60.82,84.03,92.469,5.9609,27.96
6660.98,59.4,84.03,92.469,6.3242,27.96
6416.83,59.46,84.03,92.469,5.6803,27.96
6453.33,60.76,84.03,92.469,5.7216,27.96
6637.74,63.34,84.03,92.469,6.4345,27.96
7050.94,59.93,84.03,92.469,10.0097,27.96
7238.31,79.53,84.03,92.469,9.2169,27.96
7276.66,80.71,84.03,92.469,11.6444,27.96
7298.06,141.33,84.03,92.469,12.0867,27.96
7703.76,99.57,84.03,92.469,14.3245,27.96
7582.79,81.88,87.94,92.469,12.8168,27.96
7431.16,79.97,89.25,92.469,12.8554,27.96
7037.85,79.96,89.25,92.469,11.9851,27.96
6869.87,88.68,89.25,92.469,12.6715,27.96
6755.97,106.23,89.25,92.469,12.0196,27.96
6739.05,116.73,89.25,92.469,12.4427,27.96
7235.9,117.17,89.25,92.469,12.0255,27.96
7394.43,117.22,89.25,92.469,12.799,27.96
7433.07,113.89,89.25,92.469,11.8211,27.96
6912.59,109.66,89.25,92.469,12.5007,27.96
6682.46,100.52,89.25,92.469,10.3052,27.96
6559.26,82.4,89.25,92.469,5.7628,27.96
6321.05,49.3,89.25,92.469,5.2578,27.96
6354.33,49.97,89.25,92.726,6.9164,27.96
6299.85,47.26,89.25,92.726,7.1349,27.96
6346.18,48.12,89.25,92.726,6.4143,27.96
6381.59,47.97,89.25,92.726,6.9365,27.96
6394.06,51.58,89.25,92.726,7.4006,27.96
6600.47,60.06,89.25,92.726,7.6198,27.96
7325.86,84,89.25,92.726,12.883,27.96
7450.56,101.66,89.25,92.726,10.7775,27.96
7652.72,100.58,89.25,92.726,11.9013,27.96
7510.55,88.39,89.25,92.726,12.3818,27.96
7883.22,78.9,89.25,92.726,18.0247,27.96
7749.04,71.27,89.25,92.726,13.9888,27.96
7760.68,70.24,89.25,92.726,17.3966,27.96
7324.75,74.12,89.25,92.726,14.4713,27.96
7303.36,81.48,89.25,92.726,13.6693,27.96
7274.42,99.16,89.25,92.726,14.4911,27.96
7445.69,111.94,89.25,92.726,14.2452,27.96
7949.88,127.33,89.25,92.726,15.8782,27.96
7901.13,116.1,89.25,92.726,13.3578,27.96
7709.8,107.52,89.25,92.726,12.8002,27.96
6932.33,92.3,89.25,92.726,15.4136,27.96
7063.18,86.51,89.25,92.726,14.0245,27.96
7043.45,83.37,89.25,92.726,6.5971,27.96
7013.15,78.36,89.25,92.726,6.2056,27.96
6981.55,71.94,89.25,92.726,6.5316,27.17
6971.49,68.78,89.25,92.726,6.6872,27.17
6959.28,69.37,89.25,92.726,7.257,27.17
6890.63,67.33,89.25,92.726,7.2695,27.17
6985.88,67.03,89.25,92.726,7.0054,27.17
7442.82,88.01,89.25,92.726,7.1084,27.17
8275.06,98.31,89.25,92.726,13.2371,27.17
8615.94,116.21,89.25,92.726,9.0621,27.17
8333.67,135.21,89.25,92.726,12.6319,27.17
8220.33,97.02,89.25,92.726,14.6236,27.17
8450.14,88.07,89.25,92.726,16.8566,27.17
8241.71,98.41,89.25,92.726,18.1854,27.17
8188.07,100,89.25,92.726,15.3856,27.17
8120.52,100.02,89.25,92.726,13.5578,27.17
8123.82,100.03,89.25,92.726,14.8453,27.17
8205.39,102.21,89.25,92.726,16.6913,27.17
8352.03,114.68,89.25,92.726,14.2321,27.17
8883.14,114.57,89.25,92.726,12.1374,27.17
8911.95,102.89,89.25,92.726,13.3607,27.17
8765.06,98.72,89.25,92.726,12.8256,27.17
8085.02,100.66,89.25,92.726,14.1139,27.17
8153.77,79.65,89.25,92.726,14.9983,27.17
7940.97,69.85,89.25,92.726,6.8794,27.17
7657.71,71.75,89.25,92.726,6.3761,27.17
7511.17,69.45,89.25,92.831,7.5738,27.17
7440.66,68.02,89.25,92.831,6.6492,27.17
7487.91,70.89,89.25,92.831,6.9847,27.17
7644.09,69.82,89.25,92.831,7.6607,27.17
7762.5,68.35,89.25,92.831,6.2875,27.17
7760.67,72.38,89.25,92.831,7.3336,27.17
8379.34,81.54,89.25,92.831,12.7173,27.17
8655.78,106.99,89.25,92.831,13.3369,27.17
8256.95,112.9,89.25,92.831,14.855,27.17
7752.17,116.92,89.25,92.831,13.4832,27.17
8058.56,82.98,89.25,92.831,12.0712,27.17
7961.64,77.09,89.25,92.831,12.8373,27.17
7642.68,74.91,89.25,92.831,16.1877,27.17
7352.49,78.29,89.25,92.831,13.41,27.17
7379.11,85.22,89.25,92.831,12.8424,27.17
7535.89,98.51,89.25,92.831,13.3255,27.17
8023.23,101.55,89.25,92.831,12.3663,27.17
8721.87,104.39,89.25,92.831,14.0083,27.17
8873.77,100.81,89.25,92.831,15.8633,27.17
8720.03,103.26,89.25,92.831,11.1498,27.17
7993.45,87.52,89.25,92.831,13.4921,27.17
7727.2,29.38,89.25,92.831,10.8477,27.17
7703.46,12.92,89.25,92.831,7.0105,27.17
7541.86,-2.02,89.25,92.831,6.9871,27.17
7127.67,26.94,89.25,86.425,6.812,27.17
7033.87,32.53,89.25,86.425,7.1336,27.17
7076.63,26.71,89.25,86.425,6.7963,27.17
7138.56,38.22,89.25,86.425,6.8211,27.17
7521.42,27.71,89.25,86.425,7.2997,27.17
7881.06,20.1,89.25,86.425,6.3048,27.17
8590.1,72.59,89.25,86.425,11.3721,27.17
8985.47,76.75,89.25,86.425,12.9887,27.17
8447.31,80.13,89.25,86.425,13.4482,27.17
8106.66,80.22,89.25,86.425,13.6943,27.17
8205.27,79.61,89.25,86.425,14.8367,27.17
8111.84,77.51,89.25,86.425,15.4992,27.17
7819.03,67.99,89.25,86.425,16.801,27.17
7606.77,63.96,89.25,86.425,15.1192,27.17
7656.35,71.89,89.25,86.425,12.6423,27.17
7558.36,75.1,89.25,86.425,17.4663,27.17
7627.45,78.82,89.25,86.425,15.9727,27.17
7983.04,78.18,89.25,86.425,16.9115,27.17
8053.55,79.48,89.25,86.425,13.2635,27.17
7963.56,78.62,89.25,86.425,14.0375,27.17
7426.33,77.49,89.25,86.425,13.8977,27.17
7243.08,50.51,89.25,86.425,12.4305,27.17
7076.47,15.07,89.25,86.425,6.5968,27.17
6779.52,10.03,89.25,86.425,6.8021,27.17
6978.14,56.85,89.25,76.484,6.868,27.17
6980.6,58.62,89.25,76.484,7.5934,27.17
6762.78,58,89.25,76.484,7.0942,27.17
6755.09,54.69,89.25,76.484,7.4284,27.17
6726,54.79,89.25,76.484,7.0063,27.17
6773.16,53.18,89.25,76.484,7.1339,27.17
7345.43,79.26,89.25,76.484,11.3979,27.17
7574.75,88.47,89.25,76.484,10.767,27.17
7329.3,92.68,89.25,76.484,12.9252,27.17
6819.52,89.84,89.25,76.484,13.0167,27.17
7110.35,81.48,89.25,76.484,17.2186,27.17
7236.86,78.16,89.25,76.484,12.3788,27.17
6936.04,78.7,89.25,76.484,15.3425,27.17
6762.91,78.74,89.25,76.484,11.4077,27.17
6893.19,80.81,89.25,76.484,17.5972,27.17
7004.2,83.82,89.25,76.484,15.8175,27.17
7262.5,83.99,89.25,76.484,15.9255,27.17
7833.22,83.77,89.25,76.484,16.284,27.17
7862.65,79.21,89.25,76.484,14.6171,27.17
7814.43,76.73,89.25,76.484,13.3428,27.17
7088.32,73.16,89.25,76.484,12.8275,27.17
6888.01,30.16,89.25,76.484,14.3585,27.17
6910.7,11.93,89.25,76.484,6.9401,27.17
6846.79,14.44,89.25,76.484,6.4635,27.17
6872.86,40.27,89.25,77.928,6.0424,27.17
6746.83,42.75,89.25,77.928,5.6913,27.17
6761.43,37.57,89.25,77.928,5.8103,27.17
6908.6,26.68,89.25,77.928,5.4278,27.17
7136.07,31.28,89.25,77.928,5.5296,27.17
7446.82,10.29,89.25,77.928,6.185,27.17
7974.69,35.38,89.25,77.928,9.6099,27.17
8258.17,56.28,89.25,77.928,9.1597,27.17
8546.24,57.99,89.25,77.928,9.8677,27.17
8542.95,53.66,89.25,77.928,10.1538,27.17
8817,44.42,89.25,77.928,15.2813,27.17
8650.99,37.95,89.25,77.928,13.3265,27.17
8472.65,36.17,89.25,77.928,13.6888,27.17
8183.77,35.68,89.25,77.928,12.4866,27.17
8396.85,42.44,89.25,77.928,12.7115,27.17
8454.08,50.09,89.25,77.928,13.4566,27.17
8421.94,62.44,89.25,77.928,11.468,27.17
8380.13,72.24,89.25,77.928,13.6394,27.17
8466.61,76.96,89.25,77.928,12.7527,27.17
8538.47,48.36,89.25,77.928,11.5,27.17
7836.07,71.11,89.25,77.928,12.5937,27.17
7642.18,19.98,89.25,77.928,9.9027,27.17
7640.64,12.09,89.25,77.928,6.095,27.17
7584.04,12.08,89.25,77.928,5.9074,27.17
7712.05,20.07,89.25,78.694,5.6085,27.17
7657.97,17.09,89.25,78.694,5.4539,27.17
7676.82,16.2,89.25,78.694,6.0362,27.17
7489.09,11.68,89.25,78.694,5.9737,27.17
7783.16,12.91,89.25,78.694,5.5928,27.17
8132.19,17.45,89.25,78.694,5.7903,27.17
8369.04,13.93,89.25,78.694,8.786,27.17
8544.42,18.22,89.25,78.694,9.9303,27.17
8653.69,24.93,89.25,78.694,11.1292,27.17
8668.73,24.51,89.25,78.694,11.1366,27.17
8756.82,20.09,89.25,78.694,11.6118,27.17
8964.95,19.2,93.3,78.694,11.3237,27.17
8955.46,16.84,94.65,78.694,12.4655,27.17
8393.64,9.62,94.65,78.694,15.3931,27.17
8596.57,22.84,94.65,78.694,12.5712,27.17
8679.21,49.06,94.65,78.694,11.1855,27.17
8814.74,59.79,94.65,78.694,14.0022,27.17
9437.74,64.4,94.65,78.694,13.7531,27.17
9351.07,64.4,94.65,78.694,11.9019,27.17
9554.67,63.59,94.65,78.694,11.4199,27.17
8767.52,60.99,94.65,78.694,11.176,27.17
8626.79,54.98,94.65,78.694,10.0856,27.17
8320.24,40.99,94.65,78.694,5.6029,27.17
8270.54,23.1,94.65,78.694,5.5254,27.17
7937.88,16.17,94.65,82.064,7.2703,27.17
7736.24,16.33,94.65,82.064,7.1797,27.17
7875.73,9.67,94.65,82.064,6.8392,27.17
7986.21,4.99,94.65,82.064,7.7055,27.17
8204.64,7.01,94.65,82.064,6.7766,27.17
8355.28,45.38,94.65,82.064,6.5606,27.17
8879.77,78.53,94.65,82.064,10.8425,27.17
8945.87,85.07,94.65,82.064,11.5898,27.17
8653.57,85.07,94.65,82.064,14.692,27.17
8311.72,78.73,94.65,82.064,15.0181,27.17
8536.92,85.01,94.65,82.064,13.9177,27.17
8367.57,43.79,94.65,82.064,14.9936,27.17
8301.13,48.02,94.65,82.064,14.8887,27.17
8241.18,48.54,94.65,82.064,16.0233,27.17
8331.87,78.77,94.65,82.064,12.1326,27.17
8504.42,87.76,94.65,82.064,19.2878,27.17
8705.99,90.07,94.65,82.064,14.0423,27.17
9454.14,98.2,94.65,82.064,13.72,27.17
9506.49,98.5,94.65,82.064,14.2813,27.17
9360.7,94.88,94.65,82.064,13.586,27.17
8718.39,87.97,94.65,82.064,12.4069,27.17
8348.52,81.19,94.65,82.064,11.6203,27.17
7973.83,79.18,94.65,82.064,6.5566,27.17
7855.79,67.63,94.65,82.064,6.8772,27.17
7770.23,53.8,94.65,82.064,6.9618,26.45
7857.93,53.17,94.65,82.064,6.8438,26.45
8052.22,53.2,94.65,82.064,6.9212,26.45
7980.93,53.21,94.65,82.064,7.3824,26.45
8098.65,69.63,94.65,82.064,7.1939,26.45
8169.91,249.91,94.65,82.064,6.5283,26.45
8702.05,120,94.65,82.064,11.2375,26.45
8716.72,192.01,94.65,82.064,11.5578,26.45
8433.71,126.46,94.65,82.064,10.444,26.45
7949.05,146.5,94.65,82.064,14.1157,26.45
8082.13,100.02,94.65,82.064,17.8538,26.45
8261.23,100.02,94.65,82.064,11.5756,26.45
8038.06,100.01,94.65,82.064,15.2026,26.45
7807.3,100,94.65,82.064,14.2656,26.45
8018.62,100.05,94.65,82.064,16.1419,26.45
8071.16,119.99,94.65,82.064,14.9879,26.45
8092.42,200,94.65,82.064,15.0033,26.45
8714.86,249.93,94.65,82.064,15.4688,26.45
8632.53,130.8,94.65,82.064,12.6478,26.45
8553.6,85.1,94.65,82.064,14.7634,26.45
8021.9,78.46,94.65,82.064,12.4857,26.45
7890.06,120,94.65,82.064,12.6866,26.45
7714.2,119.99,94.65,82.064,6.9787,26.45
7573.78,55.06,94.65,82.064,6.777,26.45
7590.06,54.91,94.65,82.235,6.9828,26.45
7589.76,52.37,94.65,82.235,7.6428,26.45
7716.93,50.65,94.65,82.235,7.3035,26.45
7791.47,50.65,94.65,82.235,6.7167,26.45
8145,56.03,94.65,82.235,6.9063,26.45
8328.07,89,94.65,82.235,7.0727,26.45
8672.3,77.74,94.65,82.235,9.3686,26.45
8560.83,98.87,94.65,82.235,11.8932,26.45
8348.53,108.13,94.65,82.235,13.1269,26.45
8055.46,96.6,94.65,82.235,12.1237,26.45
8135.72,81.17,94.65,82.235,14.9135,26.45
8125.81,106.02,94.65,82.235,19.5242,26.45
8207.26,75.82,94.65,82.235,18.0739,26.45
7725.99,89.37,94.65,82.235,12.9835,26.45
7692.6,126.39,94.65,82.235,14.0241,26.45
7905.7,150.82,94.65,82.235,15.8662,26.45
8287.41,97.3,94.65,82.235,16.0849,26.45
9181.27,120.05,94.65,82.235,13.7921,26.45
9146.48,136.22,94.65,82.235,17.4142,26.45
8974.47,109.7,94.65,82.235,10.9503,26.45
8224.88,99.91,94.65,82.235,16.6479,26.45
8269.78,98.52,94.65,82.235,12.2371,26.45
8259.36,95.55,94.65,82.235,7.5235,26.45
7993.63,95.12,94.65,82.235,6.5762,26.45
7945.37,102.36,94.65,78.596,7.2966,26.45
7891.86,88.98,94.65,78.596,6.511,26.45
7935.3,79.99,94.65,78.596,6.6885,26.45
7909.18,72.17,94.65,78.596,6.777,26.45
7977.41,89.52,94.65,78.596,7.1208,26.45
8384.5,133.51,94.65,78.596,6.9783,26.45
8714.42,134.72,94.65,78.596,10.2216,26.45
8712.45,131.61,94.65,78.596,11.8929,26.45
8419.04,133.76,94.65,78.596,12.5113,26.45
8117.54,113.55,94.65,78.596,12.5993,26.45
8232.04,97.79,94.65,78.596,15.681,26.45
8129.86,91.87,94.65,78.596,15.6682,26.45
7847.55,89.38,94.65,78.596,12.8956,26.45
7409.27,90.98,94.65,78.596,15.8709,26.45
7770.3,111.54,94.65,78.596,13.6772,26.45
8075.92,110.42,94.65,78.596,16.7594,26.45
8322.5,123.38,94.65,78.596,12.7393,26.45
9072.62,132.81,94.65,78.596,15.7656,26.45
9189.92,127.7,94.65,78.596,12.5335,26.45
9268.44,127.93,94.65,78.596,16.401,26.45
8601.97,120.39,94.65,78.596,14.931,26.45
8259.86,112.67,94.65,78.596,10.0028,26.45
8125.14,101.59,94.65,78.596,7.0126,26.45
7990.52,88.25,94.65,78.596,6.7093,26.45
7913.92,80.97,94.65,79.451,6.9016,26.45
7874.41,79.48,94.65,79.451,7.0724,26.45
7777.56,79.48,94.65,79.451,7.0444,26.45
7565.38,81.1,94.65,79.451,6.9444,26.45
7728.47,120.97,94.65,79.451,6.9709,26.45
8127.52,166.92,94.65,79.451,7.3882,26.45
8837.69,194.64,94.65,79.451,10.4434,26.45
9131.09,249.94,94.65,79.451,11.0563,26.45
8859.04,248.42,94.65,79.451,13.2754,26.45
8359.54,199.99,94.65,79.451,14.2782,26.45
8549.94,86.88,94.65,79.451,14.836,26.45
8366.77,88.64,94.65,79.451,13.3119,26.45
7986.07,102.98,94.65,79.451,12.0471,26.45
7785.68,114.96,94.65,79.451,17.6862,26.45
7943.37,140.76,94.65,79.451,14.5068,26.45
8307.73,200,94.65,79.451,12.4989,26.45
8596.51,155,94.65,79.451,16.5725,26.45
9492.42,168,94.65,79.451,14.7864,26.45
9571.58,170,94.65,79.451,15.2281,26.45
9454.28,95.06,94.65,79.451,11.7939,26.45
8936.82,97.58,94.65,79.451,11.3822,26.45
8874.91,79.25,94.65,79.451,10.7215,26.45
8598.12,112.88,94.65,79.451,7.2123,26.45
8602.02,96.17,94.65,79.451,6.9975,26.45
8577.96,91.24,94.65,75.915,5.7348,26.45
8575.21,64.08,94.65,75.915,6.0306,26.45
8511.49,64.4,94.65,75.915,5.8585,26.45
8485.45,64.39,94.65,75.915,5.9063,26.45
8642.57,64.41,94.65,75.915,5.6718,26.45
8836.44,69.07,94.65,75.915,5.8878,26.45
9183.2,70.91,94.65,75.915,9.3228,26.45
9314.54,90.3,94.65,75.915,9.1592,26.45
9281.18,107.73,94.65,75.915,12.0812,26.45
9160.59,110,94.65,75.915,11.802,26.45
9155.92,103.05,94.65,75.915,12.4132,26.45
8736.19,86.82,94.65,75.915,12.9393,26.45
8704.19,92.6,94.65,75.915,12.7615,26.45
8289.29,92.73,94.65,75.915,11.3949,26.45
8242.74,99.07,94.65,75.915,13.8117,26.45
8290.99,77.17,94.65,75.915,14.7785,26.45
8421.95,119.09,94.65,75.915,10.655,26.45
8937.4,154.99,94.65,75.915,12.0733,26.45
8957.37,121.28,94.65,75.915,12.8767,26.45
8729.28,83.32,94.65,75.915,10.4904,26.45
8061.7,74.4,94.65,75.915,11.676,26.45
7727.2,122.02,94.65,75.915,9.7437,26.45
7735.93,92.38,94.65,75.915,5.9638,26.45
7846.09,70,94.65,75.915,5.765,26.45
8033.07,74.72,94.65,74.39,6.4514,26.45
8163.49,74.48,94.65,74.39,5.7328,26.45
8302.94,64.75,94.65,74.39,5.6804,26.45
8459.62,62.02,94.65,74.39,6.2942,26.45
8470.16,55.99,94.65,74.39,6.3842,26.45
8776.74,46.25,94.65,74.39,5.8751,26.45
9094.84,49.19,94.65,74.39,10.3889,26.45
9092.24,72.49,94.65,74.39,9.247,26.45
8929.7,59.82,94.65,74.39,12.9793,26.45
8915.08,89.06,94.65,74.39,10.5396,26.45
9301.92,89.1,94.65,74.39,11.8148,26.45
9311.49,71.9,91.15,74.39,11.548,26.45
9135.18,68.34,89.98,74.39,13.8091,26.45
8803.96,73.81,89.98,74.39,14.9918,26.45
8722.65,79.92,89.98,74.39,14.8346,26.45
9121.93,69.8,89.98,74.39,13.9552,26.45
9055.98,69.31,89.98,74.39,12.7446,26.45
9601.01,77.55,89.98,74.39,11.1752,26.45
9690.14,81.31,89.98,74.39,10.029,26.45
9608.38,80.15,89.98,74.39,9.457,26.45
8900.54,76.75,89.98,74.39,11.3945,26.45
8748.2,70.72,89.98,74.39,9.6388,26.45
8667.81,68.39,89.98,74.39,5.8434,26.45
8492.53,64.01,89.98,74.39,5.6881,26.45
8420.61,65,89.98,75.533,6.8275,26.45
8082.11,59.94,89.98,75.533,6.6786,26.45
8227.27,58.79,89.98,75.533,6.5897,26.45
8249.26,57.77,89.98,75.533,7.5853,26.45
8132.38,59.21,89.98,75.533,6.4484,26.45
8357.99,65,89.98,75.533,7.1941,26.45
9235.98,95.07,89.98,75.533,11.5574,26.45
9425.27,90.09,89.98,75.533,10.2013,26.45
8801.73,104,89.98,75.533,14.7659,26.45
8175.08,96.5,89.98,75.533,13.7456,26.45
8168.19,96.46,89.98,75.533,11.3346,26.45
7907.93,80.04,89.98,75.533,17.1356,26.45
7531.66,79.89,89.98,75.533,15.6541,26.45
7233.82,99.75,89.98,75.533,15.1517,26.45
7264.38,92.51,89.98,75.533,14.9056,26.45
7557.62,100.15,89.98,75.533,16.0966,26.45
7798.34,118.97,89.98,75.533,16.5133,26.45
8288.37,94.8,89.98,75.533,15.5349,26.45
8316.74,99.85,89.98,75.533,14.4404,26.45
8163.9,102.21,89.98,75.533,14.0775,26.45
7558.91,79.15,89.98,75.533,14.0764,26.45
7483.25,71.54,89.98,75.533,12.6168,26.45
7281.41,65.87,89.98,75.533,6.7003,26.45
7144.27,61.9,89.98,75.533,6.9791,26.45
7058.04,68.59,89.98,75.533,6.6056,24.93
7058.3,65.37,89.98,75.533,7.2012,24.93
6959.86,63.41,89.98,75.533,7.0146,24.93
7144.72,60.49,89.98,75.533,7.2465,24.93
7528.3,60.06,89.98,75.533,6.9675,24.93
7814.49,72.59,89.98,75.533,6.803,24.93
8353.31,72.15,89.98,75.533,11.0929,24.93
8334.37,144.32,89.98,75.533,11.2711,24.93
7833.66,250,89.98,75.533,9.6702,24.93
7468.2,153.7,89.98,75.533,12.5437,24.93
7625.44,124.92,89.98,75.533,16.2068,24.93
7177.21,63.87,89.98,75.533,12.1876,24.93
6956.28,155.81,89.98,75.533,15.0024,24.93
6655.22,133.96,89.98,75.533,11.7891,24.93
6772.72,86.86,89.98,75.533,15.2206,24.93
7179.25,70.7,89.98,75.533,14.5711,24.93
7516.76,112.89,89.98,75.533,17.0571,24.93
8051.91,116.7,89.98,75.533,15.7405,24.93
7998.29,115.92,89.98,75.533,14.848,24.93
7922.56,115.88,89.98,75.533,13.4761,24.93
7302.79,115.32,89.98,75.533,12.4436,24.93
7269.9,111.19,89.98,75.533,11.5109,24.93
7132.52,92.29,89.98,75.533,7.3461,24.93
6893.95,73.96,89.98,75.533,6.7046,24.93
6854.86,77.4,89.98,75.554,7.3683,24.93
6802.82,67.86,89.98,75.554,7.2378,24.93
6644.47,71.39,89.98,75.554,6.7357,24.93
6685.67,71.39,89.98,75.554,6.447,24.93
6644.22,57.49,89.98,75.554,7.4266,24.93
6716.47,82.27,89.98,75.554,7.519,24.93
7228.32,116.21,89.98,75.554,9.0765,24.93
7356.8,114.52,89.98,75.554,11.8202,24.93
7000.17,126.06,89.98,75.554,17.215,24.93
6598.84,126.03,89.98,75.554,11.2553,24.93
6709.23,77.4,89.98,75.554,13.0272,24.93
6773.28,63.29,89.98,75.554,13.9919,24.93
6647.07,125.05,89.98,75.554,18.2155,24.93
6489.44,77.39,89.98,75.554,14.2565,24.93
6647.87,119.63,89.98,75.554,13.1906,24.93
6771.57,78.65,89.98,75.554,15.4779,24.93
7081.95,104.63,89.98,75.554,15.8043,24.93
7891.71,112.56,89.98,75.554,16.4609,24.93
