thermal_demand;electricity_price;co2_price;gas_price
3315.20;472.63;67.56;189.562
3156.26;500.38;67.56;189.562
2920.38;429.91;67.56;189.562
2626.50;409.97;67.56;189.562
2863.08;394.6;67.56;189.562
2879.29;353.76;67.56;189.562
2850.94;346.45;67.56;189.562
2550.13;331.8;67.56;189.562
2557.09;357.91;67.56;189.562
2670.49;384.98;67.56;189.562
2771.88;435.59;67.56;189.562
3488.10;510.79;67.56;189.562
3613.31;640.42;67.56;189.562
3527.03;510;67.56;189.562
2940.68;419.99;67.56;189.562
2817.93;372.61;67.56;189.562
2775.80;361.8;67.56;189.562
2764.91;351.45;67.56;189.562
2782.63;336.51;67.56;200.991
2785.04;326.14;67.56;200.991
2848.42;315.19;67.56;200.991
2893.87;320;67.56;200.991
2993.36;345.53;67.56;200.991
3040.23;440.07;67.56;200.991
3260.35;569.93;67.56;200.991
3290.82;583.44;67.56;200.991
3199.42;478.2;67.56;200.991
2821.73;443.38;67.56;200.991
3049.73;377.86;67.56;200.991
2999.35;394.98;67.56;200.991
2886.33;344.25;67.56;200.991
2506.60;335.99;67.56;200.991
2592.87;368.94;67.56;200.991
2666.18;389.75;67.56;200.991
2778.58;445.01;67.56;200.991
3496.06;523.19;67.56;200.991
3664.12;605;67.56;200.991
3606.04;520;67.56;200.991
3033.04;424.99;67.56;200.991
3020.90;397.03;67.56;200.991
2956.60;374.46;67.56;200.991
2948.28;349.44;67.56;200.991
2902.49;336.1;67.56;184.858
2835.89;325.03;67.56;184.858
2806.15;322.42;67.56;184.858
2780.53;324.8;67.56;184.858
2777.08;348.44;67.56;184.858
2784.44;429.99;67.56;184.858
3013.49;524;67.56;184.858
3023.11;538.92;67.56;184.858
2981.86;431.37;67.56;184.858
2768.17;376.35;67.56;184.858
3050.16;334.17;67.04;184.858
3157.99;279.01;66.87;184.858
3261.67;252.2;66.87;184.858
2998.28;200.03;66.87;184.858
2983.93;195.36;66.87;184.858
3147.21;218.23;66.87;184.858
3238.32;306.61;66.87;184.858
3739.35;365.85;66.87;184.858
3823.97;356.73;66.87;184.858
3743.87;308.23;66.87;184.858
3131.51;192.44;66.87;184.858
3070.50;164;66.87;184.858
2952.35;91.95;66.87;184.858
2894.10;64.41;66.87;184.858
2833.91;63.59;66.87;164.578
2832.28;50;66.87;164.578
2803.01;21.48;66.87;164.578
2842.03;16.91;66.87;164.578
3013.34;15.03;66.87;164.578
3277.35;15.02;66.87;164.578
3431.82;23.84;66.87;164.578
3215.91;45.02;66.87;164.578
2985.82;73.05;66.87;164.578
2635.99;109.85;66.87;164.578
2864.67;106.77;66.87;164.578
2918.40;90;66.87;164.578
2887.28;74.04;66.87;164.578
2460.27;66.16;66.87;164.578
2521.81;66.9;66.87;164.578
2599.54;69.82;66.87;164.578
2760.81;137.8;66.87;164.578
3413.45;169.32;66.87;164.578
3538.93;195.77;66.87;164.578
3451.20;180.27;66.87;164.578
2946.36;144.9;66.87;164.578
2767.91;110.29;66.87;164.578
2612.79;77.45;66.87;164.578
2591.77;64.54;66.87;164.578
2513.06;64.04;66.87;164.578
2631.02;58.24;66.87;164.578
2575.96;61.95;66.87;164.578
2611.02;59.19;66.87;164.578
2712.00;59.53;66.87;164.578
2943.45;59.38;66.87;164.578
3145.54;59.17;66.87;164.578
2983.97;85.03;66.87;164.578
2752.60;92;66.87;164.578
2503.29;74.15;66.87;164.578
2807.88;62.08;66.87;164.578
2835.17;57.47;66.87;164.578
2777.30;56.37;66.87;164.578
2504.62;64.55;66.87;164.578
2583.12;67.01;66.87;164.578
2638.53;91.36;66.87;164.578
2714.11;192.05;66.87;164.578
3377.72;280;66.87;164.578
3594.33;311.72;66.87;164.578
3616.98;289.98;66.87;164.578
3164.89;230.47;66.87;164.578
3113.62;162.7;66.87;164.578
2930.57;150.92;66.87;164.578
2765.86;80.84;66.87;164.578
2610.92;94.04;66.87;164.097
2531.39;82.92;66.87;164.097
2520.20;84.27;66.87;164.097
2531.47;95.21;66.87;164.097
2683.48;126.95;66.87;164.097
2944.31;192.68;66.87;164.097
3210.68;279.94;66.87;164.097
2988.64;304.1;66.87;164.097
2717.32;243.02;66.87;164.097
2549.83;193.73;66.87;164.097
2862.36;117.1;66.87;164.097
2647.78;100;66.87;164.097
2618.68;121.96;66.87;164.097
2329.86;83.43;66.87;164.097
2419.85;140.3;66.87;164.097
2563.85;204.07;66.87;164.097
2745.72;322.59;66.87;164.097
3310.55;391.11;66.87;164.097
3608.86;466.62;66.87;164.097
3581.01;379.85;66.87;164.097
2979.35;321.3;66.87;164.097
2880.04;318.42;66.87;164.097
2777.80;279.93;66.87;164.097
2638.76;205.48;66.87;164.097
2523.93;188.59;66.87;140.882
2510.64;187.67;66.87;140.882
2492.99;169.1;66.87;140.882
2476.61;187.69;66.87;140.882
2582.50;196.92;66.87;140.882
2870.76;329.97;66.87;140.882
3226.96;427.5;66.87;140.882
3077.17;497.39;66.87;140.882
2892.71;317.09;66.87;140.882
2593.59;258.9;66.87;140.882
2847.33;217.24;66.87;140.882
2890.39;161.91;66.87;140.882
2801.18;150.69;66.87;140.882
2442.12;140.07;66.87;140.882
2485.21;144.08;66.87;140.882
2571.86;182.98;66.87;140.882
2691.97;261.1;66.87;140.882
3304.83;376.44;66.87;140.882
3507.42;447.11;66.87;140.882
3374.12;319.09;66.87;140.882
2689.06;229.25;66.87;140.882
2559.61;176.97;66.87;140.882
2485.01;138.12;66.87;140.882
2469.13;139.99;66.87;140.882
2499.24;103.36;66.87;107.251
2501.47;96.27;66.87;107.251
2603.44;89.09;66.87;107.251
2767.67;109.9;66.87;107.251
2970.21;82.67;66.87;107.251
3238.57;178;66.87;107.251
3339.80;226.24;66.87;107.251
3112.81;225;66.87;107.251
2969.46;190.5;66.87;107.251
2656.44;107.23;66.87;107.251
2854.90;58.01;66.87;107.251
2800.64;36.23;66.87;107.251
2717.23;3.91;66.87;107.251
2424.76;0.38;66.87;107.251
2569.50;12.46;66.87;107.251
2732.79;59.83;66.87;107.251
2854.55;112.43;66.87;107.251
3391.06;183.75;66.87;107.251
3502.91;170.06;66.87;107.251
3512.66;108.51;66.87;107.251
3082.59;63.84;66.87;107.251
3065.67;63.92;66.87;107.251
2902.03;54.98;66.87;107.251
2712.39;0.93;66.87;107.251
2680.64;0.39;66.87;91.862
2595.94;0.1;66.87;91.862
2542.20;0.49;66.87;91.862
2604.04;0.5;66.87;91.862
2637.07;36.01;66.87;91.862
2641.76;90.1;66.87;91.862
2927.14;148.09;66.87;91.862
3046.65;149.11;66.87;91.862
3051.73;72.97;66.87;91.862
2874.48;62.9;66.87;91.862
3141.69;9.23;66.87;91.862
2987.03;8.54;66.87;91.862
2864.41;9.04;66.87;91.862
2473.08;33.29;66.87;91.862
2519.83;61.25;66.87;91.862
2629.39;72.65;66.87;91.862
2740.28;190.83;66.87;91.862
3275.59;297.27;66.87;91.862
3374.38;360.08;66.87;91.862
3320.17;274.09;66.87;91.862
2805.83;190.56;66.87;91.862
2763.58;175.38;66.87;91.862
2704.80;175.37;66.87;91.862
2632.13;178.95;66.87;91.862
2563.20;145.4;66.87;122.21
2557.41;145.73;66.87;122.21
2553.09;148.52;66.87;122.21
2669.83;151;66.87;122.21
2765.18;172.83;66.87;122.21
2932.23;209.57;66.87;122.21
3210.21;301.66;66.87;122.21
3278.60;250.11;66.87;122.21
3335.68;188.96;66.87;122.21
3164.70;160.65;66.87;122.21
3327.61;76.4;67.36;122.21
3346.31;66.64;67.52;122.21
3137.28;64.02;67.52;122.21
2663.24;64.9;67.52;122.21
2705.28;72.71;67.52;122.21
2743.53;143.89;67.52;122.21
2819.53;205.28;67.52;122.21
3490.07;252.56;67.52;122.21
3619.74;289.47;67.52;122.21
3822.39;197.57;67.52;122.21
3553.26;155.02;67.52;122.21
3509.60;169.49;67.52;122.21
3250.31;122.03;67.52;122.21
3259.25;131.32;67.52;122.21
3318.65;114.67;67.52;117.656
3293.76;117.62;67.52;117.656
3283.88;121.91;67.52;117.656
3327.68;119.99;67.52;117.656
3348.96;130.05;67.52;117.656
3544.28;116.89;67.52;117.656
3854.77;142.86;67.52;117.656
3660.84;167.72;67.52;117.656
3343.35;191.09;67.52;117.656
2927.06;165.29;67.52;117.656
3203.80;106.03;67.52;117.656
3061.10;68.36;67.52;117.656
2820.80;49.58;67.52;117.656
2384.95;45.91;67.52;117.656
2299.10;78.34;67.52;117.656
2391.06;76.42;67.52;117.656
2557.67;166.4;67.52;117.656
3247.42;244.64;67.52;117.656
3424.78;302.03;67.52;117.656
3281.23;229.95;67.52;117.656
2807.38;231.06;67.52;117.656
2772.88;189.32;67.52;117.656
2686.58;180.66;67.52;117.656
2608.58;216.13;67.52;117.656
2532.38;195.02;67.52;117.656
2498.74;189.41;67.52;117.656
2510.62;162.1;67.52;117.656
2524.47;141.95;67.52;117.656
2588.95;147.12;67.52;117.656
2774.26;153;67.52;117.656
3021.28;195.68;67.52;117.656
2895.96;196.7;67.52;117.656
2770.88;150.85;67.52;117.656
2519.23;116;67.52;117.656
2777.13;87.69;67.52;117.656
2799.94;60.1;67.52;117.656
2740.98;51.6;67.52;117.656
2388.08;56.51;67.52;117.656
2370.67;80.09;67.52;117.656
2426.32;132.38;67.52;117.656
2486.23;183.08;67.52;117.656
3065.10;198.84;67.52;117.656
3257.99;258.74;67.52;117.656
3182.34;178.58;67.52;117.656
2628.09;147.61;67.52;117.656
2658.61;122.35;67.52;117.656
2640.24;99.86;67.52;117.656
2564.64;69.37;67.52;117.656
2564.04;70.87;67.52;119.323
2552.11;70.83;67.52;119.323
2553.33;70.89;67.52;119.323
2562.68;80.67;67.52;119.323
2696.10;141.4;67.52;119.323
2880.96;167.79;67.52;119.323
3107.83;227.26;67.52;119.323
3057.47;266.36;67.52;119.323
2942.19;217.18;67.52;119.323
2785.47;165.03;67.52;119.323
3072.79;160.58;67.52;119.323
3069.92;133.46;67.52;119.323
2992.49;131.08;67.52;119.323
2631.94;131.17;67.52;119.323
2650.61;139.37;67.52;119.323
2735.78;158.86;67.52;119.323
2922.37;210.58;67.52;119.323
3599.26;247.81;67.52;119.323
3763.55;276.74;67.52;119.323
3597.36;227.97;67.52;119.323
3076.98;197.78;67.52;119.323
3029.81;167.77;67.52;119.323
3035.95;159.34;67.52;119.323
3080.76;155;67.52;119.323
3019.07;174.3;67.52;105.449
3020.98;174.3;67.52;105.449
3036.19;171.54;67.52;105.449
2980.37;170.13;67.52;105.449
3218.37;169.2;67.52;105.449
3696.47;253.98;67.52;105.449
3980.17;299.91;67.52;105.449
3810.06;348.98;67.52;105.449
3579.44;300.72;67.52;105.449
3192.97;258.72;67.52;105.449
3357.52;239.35;67.52;105.449
3172.56;206.75;67.52;105.449
3107.71;203.35;67.52;105.449
2839.53;207.92;67.52;105.449
2980.88;225.26;67.52;105.449
3123.69;258.95;67.52;105.449
3392.56;323.9;67.52;105.449
4052.94;442.72;67.52;105.449
4247.98;484.75;67.52;105.449
4346.48;351.65;67.52;105.449
3951.72;295.02;67.52;105.449
3904.64;262.03;67.52;105.449
3858.89;258.54;67.52;105.449
3941.01;236.57;67.52;105.449
4025.07;222.21;67.52;106.853
4027.02;207.56;67.52;106.853
3988.56;198.99;67.52;106.853
4012.90;219.9;67.52;106.853
4053.11;240.68;67.52;106.853
4296.85;307.75;67.52;106.853
4556.43;480.12;67.52;106.853
4425.64;479.3;67.52;106.853
3952.91;334.03;67.52;106.853
3547.30;283.73;67.52;106.853
3633.62;232.08;67.52;106.853
3686.39;213.64;67.52;106.853
3441.24;217.9;67.52;106.853
3132.01;217.58;67.52;106.853
3173.88;224.31;67.52;106.853
3418.38;241.53;67.52;106.853
3806.28;295.09;67.52;106.853
4303.60;378.4;67.52;106.853
4509.85;479.97;67.52;106.853
4492.14;324.38;67.52;106.853
3944.71;273.02;67.52;106.853
3781.11;243.55;67.52;106.853
3795.48;228.57;67.52;106.853
3916.66;218.66;67.52;106.853
4026.36;210;67.52;105.416
4102.40;193.8;67.52;105.416
4226.53;182.96;67.52;105.416
4103.95;195.02;67.52;105.416
4196.71;218.46;67.52;105.416
4424.97;257.47;67.52;105.416
4693.04;285.81;67.52;105.416
4535.86;332.53;67.52;105.416
4505.01;301.56;67.52;105.416
4126.69;280.05;67.52;105.416
4223.39;277.7;67.52;105.416
4145.22;262.7;67.52;105.416
3952.92;254.99;67.52;105.416
3608.61;255;67.52;105.416
3612.85;263.58;67.52;105.416
3962.87;267.05;67.52;105.416
4121.68;292.35;67.52;105.416
4678.21;319.66;67.52;105.416
4923.83;343.7;67.52;105.416
4945.27;290.1;67.52;105.416
4500.94;248.54;67.52;105.416
4520.74;225.19;67.52;105.416
4537.42;202.06;67.52;105.416
4494.22;231.32;67.52;105.416
4415.27;219.6;67.52;98.389
4238.49;212.12;67.52;98.389
4104.05;211.62;67.52;98.389
3951.63;218.92;67.52;98.389
3841.79;229.49;67.52;98.389
3847.93;278.37;67.52;98.389
4113.03;350;67.52;98.389
4172.19;412.65;67.52;98.389
4065.75;327.39;67.52;98.389
3789.78;297.26;67.52;98.389
3893.25;282.41;67.66;98.389
3715.96;262.01;67.7;98.389
3529.01;238.37;67.7;98.389
3246.14;221.42;67.7;98.389
3318.02;242.69;67.7;98.389
3415.21;258.6;67.7;98.389
3446.37;274;67.7;98.389
4133.17;290;67.7;98.389
4206.62;299.3;67.7;98.389
4118.63;266.99;67.7;98.389
3649.75;217.94;67.7;98.389
3700.29;220.03;67.7;98.389
3469.10;193;67.7;98.389
3257.81;191.76;67.7;98.389
3086.19;174;67.7;70.556
3114.33;163.8;67.7;70.556
2989.73;144.74;67.7;70.556
2965.96;139.9;67.7;70.556
3157.92;133.36;67.7;70.556
3499.59;147.49;67.7;70.556
3785.10;159.44;67.7;70.556
3642.65;186.62;67.7;70.556
3438.68;199.33;67.7;70.556
3121.63;185.09;67.7;70.556
3395.26;160;67.7;70.556
3481.10;144.91;67.7;70.556
3640.14;136.57;67.7;70.556
3506.42;118.78;67.7;70.556
3622.86;120;67.7;70.556
3766.65;133.21;67.7;70.556
3905.72;169.45;67.7;70.556
4558.01;184.83;67.7;70.556
4608.70;195.73;67.7;70.556
4590.91;158.04;67.7;70.556
4144.94;143.39;67.7;70.556
4184.83;140.08;67.7;70.556
3984.75;128.71;67.7;70.556
4058.52;76.54;67.7;70.556
4185.32;67.9;67.7;70.556
4274.36;65.99;67.7;70.556
4308.48;69.44;67.7;70.556
4316.17;79.12;67.7;70.556
4450.31;75.55;67.7;70.556
4605.62;71.4;67.7;70.556
4749.44;75.95;67.7;70.556
4452.78;87.58;67.7;70.556
4052.63;84.83;67.7;70.556
3724.51;75.32;67.7;70.556
3836.58;67.51;67.7;70.556
3774.96;51.01;67.7;70.556
3642.10;12.49;67.7;70.556
3360.41;16.74;67.7;70.556
3527.33;64.99;67.7;70.556
3691.96;75.44;67.7;70.556
3793.70;168.01;67.7;70.556
4443.93;195.27;67.7;70.556
4554.70;222.87;67.7;70.556
4420.52;177.16;67.7;70.556
4019.75;144.96;67.7;70.556
4029.04;140.04;67.7;70.556
4053.73;134.55;67.7;70.556
4142.82;128.31;67.7;70.556
4138.39;114.41;67.7;72.295
4201.63;105.65;67.7;72.295
4089.05;89.64;67.7;72.295
3966.97;86.14;67.7;72.295
4082.78;108.44;67.7;72.295
4391.96;129.28;67.7;72.295
4571.21;158.64;67.7;72.295
4405.48;182.42;67.7;72.295
4291.35;161.1;67.7;72.295
4080.85;128.32;67.7;72.295
4092.35;128.92;67.7;72.295
4048.47;117.49;67.7;72.295
3911.94;117.64;67.7;72.295
3558.06;123.27;67.7;72.295
3652.54;139.38;67.7;72.295
3804.80;169.71;67.7;72.295
4015.23;222.32;67.7;72.295
4696.95;266.23;67.7;72.295
4772.34;272.22;67.7;72.295
4758.28;229.93;67.7;72.295
4316.11;175.42;67.7;72.295
4372.55;162.65;67.7;72.295
4263.07;145.02;67.7;72.295
4402.78;141.64;67.7;72.295
4300.81;135.71;67.7;62.112
4244.77;140.35;67.7;62.112
4172.54;139.95;67.7;62.112
4189.60;150.3;67.7;62.112
4423.89;149.51;67.7;62.112
4713.17;198.47;67.7;62.112
4954.43;258.73;67.7;62.112
4781.32;277.3;67.7;62.112
4504.46;242.16;67.7;62.112
4245.59;201.96;67.7;62.112
4403.64;180.01;67.7;62.112
4445.11;167.15;67.7;62.112
4320.85;152.92;67.7;62.112
3796.95;145.93;67.7;62.112
3920.66;153.57;67.7;62.112
4065.60;158.83;67.7;62.112
4449.04;219.78;67.7;62.112
5421.07;245.16;67.7;62.112
5617.30;251.43;67.7;62.112
5744.00;201.05;67.7;62.112
5192.91;167.09;67.7;62.112
5111.95;163.29;67.7;62.112
5058.77;153.92;67.7;62.112
5025.56;131.62;67.7;62.112
4993.69;125.18;67.7;60.722
4992.80;121.42;67.7;60.722
4925.23;125.12;67.7;60.722
4841.86;133.18;67.7;60.722
4968.53;148.6;67.7;60.722
5256.49;169.43;67.7;60.722
5337.36;240.65;67.7;60.722
5099.47;247.74;67.7;60.722
4851.69;216.69;67.7;60.722
4456.89;187.31;67.7;60.722
4598.08;174.76;68.39;60.722
4510.44;152.62;68.62;60.722
4463.13;148.19;68.62;60.722
4171.38;142.48;68.62;60.722
4083.35;151.26;68.62;60.722
4087.58;168.93;68.62;60.722
4245.67;197.84;68.62;60.722
4720.19;240.16;68.62;60.722
4668.29;226.92;68.62;60.722
4603.76;166.5;68.62;60.722
4097.64;146.57;68.62;60.722
4120.76;148.15;68.62;60.722
3860.77;131.57;68.62;60.722
3628.66;127.53;68.62;60.722
3552.94;114.89;68.62;70.452
3377.45;77.39;68.62;70.452
3077.43;76.02;68.62;70.452
2915.57;71.97;68.62;70.452
2969.68;112.34;68.62;70.452
3128.57;149.52;68.62;70.452
3438.87;172.71;68.62;70.452
3453.79;195.81;68.62;70.452
3308.81;167.65;68.62;70.452
3177.00;167.41;68.62;70.452
3356.56;155.51;68.62;70.452
3155.11;132.2;68.62;70.452
2996.90;129.66;68.62;70.452
2659.07;130.3;68.62;70.452
2702.29;138.61;68.62;70.452
2855.65;149.14;68.62;70.452
2957.01;169.34;68.62;70.452
3525.14;177.68;68.62;70.452
3581.90;184.05;68.62;70.452
3607.79;167.18;68.62;70.452
3189.18;141.48;68.62;70.452
3177.82;132.73;68.62;70.452
2988.36;124.11;68.62;70.452
2980.42;131.73;68.62;70.452
3047.81;118.62;68.62;63.773
3043.69;113.36;68.62;63.773
3081.72;111.01;68.62;63.773
3080.82;115.97;68.62;63.773
3121.27;136.36;68.62;63.773
3396.45;155.77;68.62;63.773
3758.85;180.85;68.62;63.773
3719.33;194.58;68.62;63.773
3618.83;194.62;68.62;63.773
3380.55;181.74;68.62;63.773
3367.63;177.96;68.08;63.773
3413.43;174.07;67.9;63.773
3416.06;166.5;67.9;63.773
3166.48;168.96;67.9;63.773
3321.47;171.07;67.9;63.773
3548.93;178.83;67.9;63.773
3793.30;197.18;67.9;63.773
4448.36;201.49;67.9;63.773
4755.35;209.94;67.9;63.773
4785.35;179.04;67.9;63.773
4182.47;164.6;67.9;63.773
4060.32;155.34;67.9;63.773
3970.66;143.21;67.9;63.773
4028.30;143.22;67.9;63.773
4066.85;132.71;67.9;46.188
4107.51;129.03;67.9;46.188
4095.22;132.49;67.9;46.188
4159.72;132.74;67.9;46.188
4346.31;134.9;67.9;46.188
4632.92;133.8;67.9;46.188
4969.13;141.2;67.9;46.188
4843.25;145.49;67.9;46.188
4749.05;145.6;67.9;46.188
4256.30;140.45;67.9;46.188
4396.40;132.35;67.9;46.188
4200.51;129.14;67.9;46.188
4047.98;121.17;67.9;46.188
3745.78;114.85;67.9;46.188
3823.61;116.8;67.9;46.188
3954.58;132.8;67.9;46.188
4206.90;159.12;67.9;46.188
4839.41;179.13;67.9;46.188
4998.80;183.23;67.9;46.188
5034.54;164.16;67.9;46.188
4553.35;143;67.9;46.188
4493.82;137.01;67.9;46.188
4448.39;132.42;67.9;46.188
4395.20;110.66;67.9;46.188
4341.07;99.15;67.9;46.188
4419.25;93.54;67.9;46.188
4528.94;90;67.9;46.188
4603.29;92.21;67.9;46.188
4819.11;88.55;67.9;46.188
5095.99;104.8;67.9;46.188
5191.55;110;67.9;46.188
5066.15;121.46;67.9;46.188
4956.11;114.86;67.9;46.188
4696.92;96;67.9;46.188
4860.18;93.23;67.9;46.188
4926.25;83.47;67.9;46.188
4914.14;76.17;67.9;46.188
4751.17;78.31;67.9;46.188
4667.37;80.02;67.9;46.188
4646.54;89.23;67.9;46.188
4790.48;103.87;67.9;46.188
5524.54;112.44;67.9;46.188
5642.29;115.49;67.9;46.188
5630.02;102.98;67.9;46.188
5206.20;87.33;67.9;46.188
5136.23;80.71;67.9;46.188
4875.43;73.53;67.9;46.188
4682.59;52.81;67.9;46.188
4677.78;49.82;67.9;48.243
4606.22;38.08;67.9;48.243
4459.23;25.08;67.9;48.243
4347.78;38.07;67.9;48.243
4472.31;52.33;67.9;48.243
4804.54;68.29;67.9;48.243
4934.68;103.69;67.9;48.243
4651.77;122.1;67.9;48.243
4370.84;108.91;67.9;48.243
3979.44;104.75;67.9;48.243
4106.13;81.49;67.9;48.243
4051.97;68.1;67.9;48.243
3795.68;67.82;67.9;48.243
3354.01;68.19;67.9;48.243
3217.89;76.16;67.9;48.243
3406.23;82.5;67.9;48.243
3671.73;109.98;67.9;48.243
4321.43;122.27;67.9;48.243
4422.11;134.3;67.9;48.243
4333.92;109.23;67.9;48.243
3674.93;86.73;67.9;48.243
3490.38;85.67;67.9;48.243
3308.52;78.4;67.9;48.243
3162.20;56.93;67.9;48.243
3177.00;50.59;67.9;32.476
3199.91;56.49;67.9;32.476
3284.36;56.19;67.9;32.476
3492.34;67.4;67.9;32.476
3823.66;70.67;67.9;32.476
4177.30;86.88;67.9;32.476
4443.72;118.65;67.9;32.476
4289.08;139.43;67.9;32.476
3985.90;126.17;67.9;32.476
3535.08;102.21;67.9;32.476
3765.48;100.1;67.9;32.476
3850.08;93.81;67.9;32.476
3944.30;78.72;67.9;32.476
3595.04;79.98;67.9;32.476
3584.64;92.11;67.9;32.476
3870.18;115.6;67.9;32.476
4132.27;154.83;67.9;32.476
4734.49;180.31;67.9;32.476
4812.76;186.33;67.9;32.476
4679.37;152.7;67.9;32.476
4131.62;130.43;67.9;32.476
3969.15;120.67;67.9;32.476
3909.65;112.33;67.9;32.476
3906.25;97.6;67.9;32.476
3799.63;91.39;67.9;39.904
3621.36;88.23;67.9;39.904
3654.20;88.69;67.9;39.904
3604.55;96.53;67.9;39.904
3606.10;107.51;67.9;39.904
3817.63;128.04;67.9;39.904
4024.89;154.98;67.9;39.904
3920.54;162.1;67.9;39.904
3748.98;150.06;67.9;39.904
3345.36;133.31;67.9;39.904
3474.21;118.58;67.9;39.904
3544.83;112.49;67.9;39.904
3515.52;115.93;67.9;39.904
3313.17;118.53;67.9;39.904
3305.22;124.91;67.9;39.904
3451.08;146.98;67.9;39.904
3696.28;144.72;67.9;39.904
4481.19;154.9;67.9;39.904
4770.29;151.81;67.9;39.904
4762.12;127.65;67.9;39.904
4217.03;109.99;67.9;39.904
4039.43;98.47;67.9;39.904
3810.94;90.1;67.9;39.904
3701.42;91.91;67.9;39.904
3753.84;96.11;67.9;49.657
3737.41;98.14;67.9;49.657
3724.27;96.01;67.9;49.657
3790.77;98.34;67.9;49.657
3770.26;114.44;67.9;49.657
3828.77;136.72;67.9;49.657
4095.97;176.79;67.9;49.657
4142.70;177.25;67.9;49.657
4268.95;145.1;67.9;49.657
4128.55;130.36;67.9;49.657
4418.26;118.81;67.9;49.657
4265.55;107.59;67.9;49.657
3909.37;100.86;67.9;49.657
3531.43;105.72;67.9;49.657
3411.05;120.06;67.9;49.657
3389.74;140.69;67.9;49.657
3461.57;159.56;67.9;49.657
3996.25;154.95;67.9;49.657
4052.79;143.61;67.9;49.657
4028.80;131.82;67.9;49.657
3580.83;128;67.9;49.657
3517.63;121.34;67.9;49.657
3333.06;98.29;67.9;49.657
3257.24;88.18;67.9;49.657
3245.51;87.55;67.9;37.635
3236.62;88.18;67.9;37.635
3199.52;88.04;67.9;37.635
3183.89;89.21;67.9;37.635
2983.36;92.85;67.9;37.635
3051.19;114.91;67.9;37.635
3438.32;127.59;67.9;37.635
3418.75;133.94;67.9;37.635
3361.50;123.58;67.9;37.635
3205.38;119.6;67.9;37.635
3376.85;104.99;77.54;37.635
3213.58;99.95;80.76;37.635
3104.82;88.9;80.76;37.635
2872.29;92.18;80.76;37.635
2919.54;96.17;80.76;37.635
2999.51;105.92;80.76;37.635
3028.61;125.18;80.76;37.635
3569.13;129.08;80.76;37.635
3754.57;127.67;80.76;37.635
3701.85;112.9;80.76;37.635
3225.97;102.21;80.76;37.635
3215.58;101.61;80.76;37.635
3230.08;92.03;80.76;37.635
3224.44;93.31;80.76;37.635
3171.23;92.77;80.76;31.835
3187.62;90.41;80.76;31.835
3185.06;87.98;80.76;31.835
3279.58;87;80.76;31.835
3308.42;86.67;80.76;31.835
3483.93;91.39;80.76;31.835
3976.97;101.32;80.76;31.835
4072.77;115.04;80.76;31.835
3817.37;109;80.76;31.835
3545.87;95.48;80.76;31.835
3884.85;87;80.76;31.835
3903.89;84.85;80.76;31.835
3798.10;81.46;80.76;31.835
3394.54;84.51;80.76;31.835
3498.60;89.96;80.76;31.835
3543.84;112.92;80.76;31.835
3583.55;123.01;80.76;31.835
4235.49;139.91;80.76;31.835
4327.95;138.24;80.76;31.835
4368.12;121.85;80.76;31.835
3879.53;109.9;80.76;31.835
3735.99;104.04;80.76;31.835
3660.92;97.49;80.76;31.835
3461.98;103.01;80.76;31.835
3398.00;100.49;80.76;31.835
3348.93;100.2;80.76;31.835
3340.16;99.92;80.76;31.835
3366.20;98.31;80.76;31.835
3408.02;98.46;80.76;31.835
3581.90;98.98;80.76;31.835
3991.02;100.55;80.76;31.835
4019.68;110.04;80.76;31.835
3852.13;113.33;80.76;31.835
3546.71;104.18;80.76;31.835
3750.50;97.81;80.76;31.835
3589.80;100.03;80.76;31.835
3513.07;100;80.76;31.835
3309.98;100;80.76;31.835
3355.87;109.43;80.76;31.835
3486.63;124.61;80.76;31.835
3661.20;140.15;80.76;31.835
4220.16;156;80.76;31.835
4331.86;170.38;80.76;31.835
4310.30;165;80.76;31.835
3807.28;147.52;80.76;31.835
3780.48;138.96;80.76;31.835
3610.01;127;80.76;31.835
3461.16;109.26;80.76;31.835
3317.37;129.38;80.76;35.011
3229.14;119.09;80.76;35.011
3224.24;116.32;80.76;35.011
3134.88;114.6;80.76;35.011
3168.70;115.07;80.76;35.011
3252.72;123.45;80.76;35.011
3680.40;145.62;80.76;35.011
3780.83;166.39;80.76;35.011
3627.36;168;80.76;35.011
3365.15;153.3;80.76;35.011
3579.30;143.35;80.76;35.011
3577.56;141.95;80.76;35.011
3503.64;141.96;80.76;35.011
3125.31;145.96;80.76;35.011
3108.00;155;80.76;35.011
3182.65;169.15;80.76;35.011
3360.62;179.48;80.76;35.011
3912.48;201.51;80.76;35.011
4177.65;182.84;80.76;35.011
4184.60;167.81;80.76;35.011
3787.22;147.09;80.76;35.011
3776.99;136.78;80.76;35.011
3705.39;120.51;80.76;35.011
3616.45;100.73;80.76;35.011
3491.33;80.65;80.76;39.241
3290.51;76.68;80.76;39.241
3086.20;55.26;80.76;39.241
3018.95;37;80.76;39.241
3056.48;38.76;80.76;39.241
3200.13;54.63;80.76;39.241
3579.97;59.95;80.76;39.241
3613.26;77.99;80.76;39.241
3500.28;84.4;80.76;39.241
3051.57;67.65;80.76;39.241
3212.57;57.18;80.76;39.241
3296.25;48.91;80.76;39.241
3365.52;38.59;80.76;39.241
3109.70;41.24;80.76;39.241
3093.19;68.89;80.76;39.241
3215.82;80;80.76;39.241
3322.11;89.39;80.76;39.241
