thermal_demand;electricity_price;co2_price;gas_price;waste_heat
6944.44;61.37;84.03;91.861;9.5025
7082.79;132.84;84.03;91.861;10.0331
7359.13;87.49;84.03;91.861;11.802
7543.59;71.05;84.03;91.861;12.792
8026.64;115.99;84.03;91.861;14.0191
7955.57;115.97;84.03;91.861;12.1983
7824.76;149.52;84.03;91.861;13.1821
7581.8;100.2;84.03;91.861;14.1419
7547.09;118.31;84.03;91.861;14.3443
7872.06;139.08;84.03;91.861;11.8487
7968.89;299.03;84.03;91.861;12.1324
8510.86;299.01;84.03;91.861;12.6341
8734.53;97.44;84.03;91.861;12.0914
8641.29;98.53;84.03;91.861;10.1375
7972.38;85.72;84.03;91.861;10.8733
7766.84;133.03;84.03;91.861;10.1096
7651.42;75.97;84.03;91.861;5.7959
7375.96;72.7;84.03;91.861;5.9823
7103.82;80.4;84.03;92.469;5.8192
6852.6;60.82;84.03;92.469;5.9609
6660.98;59.4;84.03;92.469;6.3242
6416.83;59.46;84.03;92.469;5.6803
6453.33;60.76;84.03;92.469;5.7216
6637.74;63.34;84.03;92.469;6.4345
7050.94;59.93;84.03;92.469;10.0097
7238.31;79.53;84.03;92.469;9.2169
7276.66;80.71;84.03;92.469;11.6444
7298.06;141.33;84.03;92.469;12.0867
7703.76;99.57;84.03;92.469;14.3245
7582.79;81.88;87.94;92.469;12.8168
7431.16;79.97;89.25;92.469;12.8554
7037.85;79.96;89.25;92.469;11.9851
6869.87;88.68;89.25;92.469;12.6715
6755.97;106.23;89.25;92.469;12.0196
6739.05;116.73;89.25;92.469;12.4427
7235.9;117.17;89.25;92.469;12.0255
7394.43;117.22;89.25;92.469;12.799
7433.07;113.89;89.25;92.469;11.8211
6912.59;109.66;89.25;92.469;12.5007
6682.46;100.52;89.25;92.469;10.3052
6559.26;82.4;89.25;92.469;5.7628
6321.05;49.3;89.25;92.469;5.2578
6354.33;49.97;89.25;92.726;6.9164
6299.85;47.26;89.25;92.726;7.1349
6346.18;48.12;89.25;92.726;6.4143
6381.59;47.97;89.25;92.726;6.9365
6394.06;51.58;89.25;92.726;7.4006
6600.47;60.06;89.25;92.726;7.6198
7325.86;84;89.25;92.726;12.883
7450.56;101.66;89.25;92.726;10.7775
7652.72;100.58;89.25;92.726;11.9013
7510.55;88.39;89.25;92.726;12.3818
7883.22;78.9;89.25;92.726;18.0247
7749.04;71.27;89.25;92.726;13.9888
7760.68;70.24;89.25;92.726;17.3966
7324.75;74.12;89.25;92.726;14.4713
7303.36;81.48;89.25;92.726;13.6693
7274.42;99.16;89.25;92.726;14.4911
7445.69;111.94;89.25;92.726;14.2452
7949.88;127.33;89.25;92.726;15.8782
7901.13;116.1;89.25;92.726;13.3578
7709.8;107.52;89.25;92.726;12.8002
6932.33;92.3;89.25;92.726;15.4136
7063.18;86.51;89.25;92.726;14.0245
7043.45;83.37;89.25;92.726;6.5971
7013.15;78.36;89.25;92.726;6.2056
6981.55;71.94;89.25;92.726;6.5316
6971.49;68.78;89.25;92.726;6.6872
6959.28;69.37;89.25;92.726;7.257
6890.63;67.33;89.25;92.726;7.2695
6985.88;67.03;89.25;92.726;7.0054
7442.82;88.01;89.25;92.726;7.1084
8275.06;98.31;89.25;92.726;13.2371
8615.94;116.21;89.25;92.726;9.0621
8333.67;135.21;89.25;92.726;12.6319
8220.33;97.02;89.25;92.726;14.6236
8450.14;88.07;89.25;92.726;16.8566
8241.71;98.41;89.25;92.726;18.1854
8188.07;100;89.25;92.726;15.3856
8120.52;100.02;89.25;92.726;13.5578
8123.82;100.03;89.25;92.726;14.8453
8205.39;102.21;89.25;92.726;16.6913
8352.03;114.68;89.25;92.726;14.2321
8883.14;114.57;89.25;92.726;12.1374
8911.95;102.89;89.25;92.726;13.3607
8765.06;98.72;89.25;92.726;12.8256
8085.02;100.66;89.25;92.726;14.1139
8153.77;79.65;89.25;92.726;14.9983
7940.97;69.85;89.25;92.726;6.8794
7657.71;71.75;89.25;92.726;6.3761
7511.17;69.45;89.25;92.831;7.5738
7440.66;68.02;89.25;92.831;6.6492
7487.91;70.89;89.25;92.831;6.9847
7644.09;69.82;89.25;92.831;7.6607
7762.5;68.35;89.25;92.831;6.2875
7760.67;72.38;89.25;92.831;7.3336
8379.34;81.54;89.25;92.831;12.7173
8655.78;106.99;89.25;92.831;13.3369
8256.95;112.9;89.25;92.831;14.855
7752.17;116.92;89.25;92.831;13.4832
8058.56;82.98;89.25;92.831;12.0712
7961.64;77.09;89.25;92.831;12.8373
7642.68;74.91;89.25;92.831;16.1877
7352.49;78.29;89.25;92.831;13.41
7379.11;85.22;89.25;92.831;12.8424
7535.89;98.51;89.25;92.831;13.3255
8023.23;101.55;89.25;92.831;12.3663
8721.87;104.39;89.25;92.831;14.0083
8873.77;100.81;89.25;92.831;15.8633
8720.03;103.26;89.25;92.831;11.1498
7993.45;87.52;89.25;92.831;13.4921
7727.2;29.38;89.25;92.831;10.8477
7703.46;12.92;89.25;92.831;7.0105
7541.86;-2.02;89.25;92.831;6.9871
7127.67;26.94;89.25;86.425;6.812
7033.87;32.53;89.25;86.425;7.1336
7076.63;26.71;89.25;86.425;6.7963
7138.56;38.22;89.25;86.425;6.8211
7521.42;27.71;89.25;86.425;7.2997
7881.06;20.1;89.25;86.425;6.3048
8590.1;72.59;89.25;86.425;11.3721
8985.47;76.75;89.25;86.425;12.9887
8447.31;80.13;89.25;86.425;13.4482
8106.66;80.22;89.25;86.425;13.6943
8205.27;79.61;89.25;86.425;14.8367
8111.84;77.51;89.25;86.425;15.4992
7819.03;67.99;89.25;86.425;16.801
7606.77;63.96;89.25;86.425;15.1192
7656.35;71.89;89.25;86.425;12.6423
7558.36;75.1;89.25;86.425;17.4663
7627.45;78.82;89.25;86.425;15.9727
7983.04;78.18;89.25;86.425;16.9115
8053.55;79.48;89.25;86.425;13.2635
7963.56;78.62;89.25;86.425;14.0375
7426.33;77.49;89.25;86.425;13.8977
7243.08;50.51;89.25;86.425;12.4305
7076.47;15.07;89.25;86.425;6.5968
6779.52;10.03;89.25;86.425;6.8021
6978.14;56.85;89.25;76.484;6.868
6980.6;58.62;89.25;76.484;7.5934
6762.78;58;89.25;76.484;7.0942
6755.09;54.69;89.25;76.484;7.4284
6726;54.79;89.25;76.484;7.0063
6773.16;53.18;89.25;76.484;7.1339
7345.43;79.26;89.25;76.484;11.3979
7574.75;88.47;89.25;76.484;10.767
7329.3;92.68;89.25;76.484;12.9252
6819.52;89.84;89.25;76.484;13.0167
7110.35;81.48;89.25;76.484;17.2186
7236.86;78.16;89.25;76.484;12.3788
6936.04;78.7;89.25;76.484;15.3425
6762.91;78.74;89.25;76.484;11.4077
6893.19;80.81;89.25;76.484;17.5972
7004.2;83.82;89.25;76.484;15.8175
7262.5;83.99;89.25;76.484;15.9255
7833.22;83.77;89.25;76.484;16.284
7862.65;79.21;89.25;76.484;14.6171
7814.43;76.73;89.25;76.484;13.3428
7088.32;73.16;89.25;76.484;12.8275
6888.01;30.16;89.25;76.484;14.3585
6910.7;11.93;89.25;76.484;6.9401
6846.79;14.44;89.25;76.484;6.4635
6872.86;40.27;89.25;77.928;6.0424
6746.83;42.75;89.25;77.928;5.6913
6761.43;37.57;89.25;77.928;5.8103
6908.6;26.68;89.25;77.928;5.4278
7136.07;31.28;89.25;77.928;5.5296
7446.82;10.29;89.25;77.928;6.185
7974.69;35.38;89.25;77.928;9.6099
8258.17;56.28;89.25;77.928;9.1597
8546.24;57.99;89.25;77.928;9.8677
8542.95;53.66;89.25;77.928;10.1538
8817;44.42;89.25;77.928;15.2813
8650.99;37.95;89.25;77.928;13.3265
8472.65;36.17;89.25;77.928;13.6888
8183.77;35.68;89.25;77.928;12.4866
8396.85;42.44;89.25;77.928;12.7115
8454.08;50.09;89.25;77.928;13.4566
8421.94;62.44;89.25;77.928;11.468
8380.13;72.24;89.25;77.928;13.6394
8466.61;76.96;89.25;77.928;12.7527
8538.47;48.36;89.25;77.928;11.5
7836.07;71.11;89.25;77.928;12.5937
7642.18;19.98;89.25;77.928;9.9027
7640.64;12.09;89.25;77.928;6.095
7584.04;12.08;89.25;77.928;5.9074
7712.05;20.07;89.25;78.694;5.6085
7657.97;17.09;89.25;78.694;5.4539
7676.82;16.2;89.25;78.694;6.0362
7489.09;11.68;89.25;78.694;5.9737
7783.16;12.91;89.25;78.694;5.5928
8132.19;17.45;89.25;78.694;5.7903
8369.04;13.93;89.25;78.694;8.786
8544.42;18.22;89.25;78.694;9.9303
8653.69;24.93;89.25;78.694;11.1292
8668.73;24.51;89.25;78.694;11.1366
8756.82;20.09;89.25;78.694;11.6118
8964.95;19.2;93.3;78.694;11.3237
8955.46;16.84;94.65;78.694;12.4655
8393.64;9.62;94.65;78.694;15.3931
8596.57;22.84;94.65;78.694;12.5712
8679.21;49.06;94.65;78.694;11.1855
8814.74;59.79;94.65;78.694;14.0022
9437.74;64.4;94.65;78.694;13.7531
9351.07;64.4;94.65;78.694;11.9019
9554.67;63.59;94.65;78.694;11.4199
8767.52;60.99;94.65;78.694;11.176
8626.79;54.98;94.65;78.694;10.0856
8320.24;40.99;94.65;78.694;5.6029
8270.54;23.1;94.65;78.694;5.5254
7937.88;16.17;94.65;82.064;7.2703
7736.24;16.33;94.65;82.064;7.1797
7875.73;9.67;94.65;82.064;6.8392
7986.21;4.99;94.65;82.064;7.7055
8204.64;7.01;94.65;82.064;6.7766
8355.28;45.38;94.65;82.064;6.5606
8879.77;78.53;94.65;82.064;10.8425
8945.87;85.07;94.65;82.064;11.5898
8653.57;85.07;94.65;82.064;14.692
8311.72;78.73;94.65;82.064;15.0181
8536.92;85.01;94.65;82.064;13.9177
8367.57;43.79;94.65;82.064;14.9936
8301.13;48.02;94.65;82.064;14.8887
8241.18;48.54;94.65;82.064;16.0233
8331.87;78.77;94.65;82.064;12.1326
8504.42;87.76;94.65;82.064;19.2878
8705.99;90.07;94.65;82.064;14.0423
9454.14;98.2;94.65;82.064;13.72
9506.49;98.5;94.65;82.064;14.2813
9360.7;94.88;94.65;82.064;13.586
8718.39;87.97;94.65;82.064;12.4069
8348.52;81.19;94.65;82.064;11.6203
7973.83;79.18;94.65;82.064;6.5566
7855.79;67.63;94.65;82.064;6.8772
7770.23;53.8;94.65;82.064;6.9618
7857.93;53.17;94.65;82.064;6.8438
8052.22;53.2;94.65;82.064;6.9212
7980.93;53.21;94.65;82.064;7.3824
8098.65;69.63;94.65;82.064;7.1939
8169.91;249.91;94.65;82.064;6.5283
8702.05;120;94.65;82.064;11.2375
8716.72;192.01;94.65;82.064;11.5578
8433.71;126.46;94.65;82.064;10.444
7949.05;146.5;94.65;82.064;14.1157
8082.13;100.02;94.65;82.064;17.8538
8261.23;100.02;94.65;82.064;11.5756
8038.06;100.01;94.65;82.064;15.2026
7807.3;100;94.65;82.064;14.2656
8018.62;100.05;94.65;82.064;16.1419
8071.16;119.99;94.65;82.064;14.9879
8092.42;200;94.65;82.064;15.0033
8714.86;249.93;94.65;82.064;15.4688
8632.53;130.8;94.65;82.064;12.6478
8553.6;85.1;94.65;82.064;14.7634
8021.9;78.46;94.65;82.064;12.4857
7890.06;120;94.65;82.064;12.6866
7714.2;119.99;94.65;82.064;6.9787
7573.78;55.06;94.65;82.064;6.777
7590.06;54.91;94.65;82.235;6.9828
7589.76;52.37;94.65;82.235;7.6428
7716.93;50.65;94.65;82.235;7.3035
7791.47;50.65;94.65;82.235;6.7167
8145;56.03;94.65;82.235;6.9063
8328.07;89;94.65;82.235;7.0727
8672.3;77.74;94.65;82.235;9.3686
8560.83;98.87;94.65;82.235;11.8932
8348.53;108.13;94.65;82.235;13.1269
8055.46;96.6;94.65;82.235;12.1237
8135.72;81.17;94.65;82.235;14.9135
8125.81;106.02;94.65;82.235;19.5242
8207.26;75.82;94.65;82.235;18.0739
7725.99;89.37;94.65;82.235;12.9835
7692.6;126.39;94.65;82.235;14.0241
7905.7;150.82;94.65;82.235;15.8662
8287.41;97.3;94.65;82.235;16.0849
9181.27;120.05;94.65;82.235;13.7921
9146.48;136.22;94.65;82.235;17.4142
8974.47;109.7;94.65;82.235;10.9503
8224.88;99.91;94.65;82.235;16.6479
8269.78;98.52;94.65;82.235;12.2371
8259.36;95.55;94.65;82.235;7.5235
7993.63;95.12;94.65;82.235;6.5762
7945.37;102.36;94.65;78.596;7.2966
7891.86;88.98;94.65;78.596;6.511
7935.3;79.99;94.65;78.596;6.6885
7909.18;72.17;94.65;78.596;6.777
7977.41;89.52;94.65;78.596;7.1208
8384.5;133.51;94.65;78.596;6.9783
8714.42;134.72;94.65;78.596;10.2216
8712.45;131.61;94.65;78.596;11.8929
8419.04;133.76;94.65;78.596;12.5113
8117.54;113.55;94.65;78.596;12.5993
8232.04;97.79;94.65;78.596;15.681
8129.86;91.87;94.65;78.596;15.6682
7847.55;89.38;94.65;78.596;12.8956
7409.27;90.98;94.65;78.596;15.8709
7770.3;111.54;94.65;78.596;13.6772
8075.92;110.42;94.65;78.596;16.7594
8322.5;123.38;94.65;78.596;12.7393
9072.62;132.81;94.65;78.596;15.7656
9189.92;127.7;94.65;78.596;12.5335
9268.44;127.93;94.65;78.596;16.401
8601.97;120.39;94.65;78.596;14.931
8259.86;112.67;94.65;78.596;10.0028
8125.14;101.59;94.65;78.596;7.0126
7990.52;88.25;94.65;78.596;6.7093
7913.92;80.97;94.65;79.451;6.9016
7874.41;79.48;94.65;79.451;7.0724
7777.56;79.48;94.65;79.451;7.0444
7565.38;81.1;94.65;79.451;6.9444
7728.47;120.97;94.65;79.451;6.9709
8127.52;166.92;94.65;79.451;7.3882
8837.69;194.64;94.65;79.451;10.4434
9131.09;249.94;94.65;79.451;11.0563
8859.04;248.42;94.65;79.451;13.2754
8359.54;199.99;94.65;79.451;14.2782
8549.94;86.88;94.65;79.451;14.836
8366.77;88.64;94.65;79.451;13.3119
7986.07;102.98;94.65;79.451;12.0471
7785.68;114.96;94.65;79.451;17.6862
7943.37;140.76;94.65;79.451;14.5068
8307.73;200;94.65;79.451;12.4989
8596.51;155;94.65;79.451;16.5725
9492.42;168;94.65;79.451;14.7864
9571.58;170;94.65;79.451;15.2281
9454.28;95.06;94.65;79.451;11.7939
8936.82;97.58;94.65;79.451;11.3822
8874.91;79.25;94.65;79.451;10.7215
8598.12;112.88;94.65;79.451;7.2123
8602.02;96.17;94.65;79.451;6.9975
8577.96;91.24;94.65;75.915;5.7348
8575.21;64.08;94.65;75.915;6.0306
8511.49;64.4;94.65;75.915;5.8585
8485.45;64.39;94.65;75.915;5.9063
8642.57;64.41;94.65;75.915;5.6718
8836.44;69.07;94.65;75.915;5.8878
9183.2;70.91;94.65;75.915;9.3228
9314.54;90.3;94.65;75.915;9.1592
9281.18;107.73;94.65;75.915;12.0812
9160.59;110;94.65;75.915;11.802
9155.92;103.05;94.65;75.915;12.4132
8736.19;86.82;94.65;75.915;12.9393
8704.19;92.6;94.65;75.915;12.7615
8289.29;92.73;94.65;75.915;11.3949
8242.74;99.07;94.65;75.915;13.8117
8290.99;77.17;94.65;75.915;14.7785
8421.95;119.09;94.65;75.915;10.655
8937.4;154.99;94.65;75.915;12.0733
8957.37;121.28;94.65;75.915;12.8767
8729.28;83.32;94.65;75.915;10.4904
8061.7;74.4;94.65;75.915;11.676
7727.2;122.02;94.65;75.915;9.7437
7735.93;92.38;94.65;75.915;5.9638
7846.09;70;94.65;75.915;5.765
8033.07;74.72;94.65;74.39;6.4514
8163.49;74.48;94.65;74.39;5.7328
8302.94;64.75;94.65;74.39;5.6804
8459.62;62.02;94.65;74.39;6.2942
8470.16;55.99;94.65;74.39;6.3842
8776.74;46.25;94.65;74.39;5.8751
9094.84;49.19;94.65;74.39;10.3889
9092.24;72.49;94.65;74.39;9.247
8929.7;59.82;94.65;74.39;12.9793
8915.08;89.06;94.65;74.39;10.5396
9301.92;89.1;94.65;74.39;11.8148
9311.49;71.9;91.15;74.39;11.548
9135.18;68.34;89.98;74.39;13.8091
8803.96;73.81;89.98;74.39;14.9918
8722.65;79.92;89.98;74.39;14.8346
9121.93;69.8;89.98;74.39;13.9552
9055.98;69.31;89.98;74.39;12.7446
9601.01;77.55;89.98;74.39;11.1752
9690.14;81.31;89.98;74.39;10.029
9608.38;80.15;89.98;74.39;9.457
8900.54;76.75;89.98;74.39;11.3945
8748.2;70.72;89.98;74.39;9.6388
8667.81;68.39;89.98;74.39;5.8434
8492.53;64.01;89.98;74.39;5.6881
8420.61;65;89.98;75.533;6.8275
8082.11;59.94;89.98;75.533;6.6786
8227.27;58.79;89.98;75.533;6.5897
8249.26;57.77;89.98;75.533;7.5853
8132.38;59.21;89.98;75.533;6.4484
8357.99;65;89.98;75.533;7.1941
9235.98;95.07;89.98;75.533;11.5574
9425.27;90.09;89.98;75.533;10.2013
8801.73;104;89.98;75.533;14.7659
8175.08;96.5;89.98;75.533;13.7456
8168.19;96.46;89.98;75.533;11.3346
7907.93;80.04;89.98;75.533;17.1356
7531.66;79.89;89.98;75.533;15.6541
7233.82;99.75;89.98;75.533;15.1517
7264.38;92.51;89.98;75.533;14.9056
7557.62;100.15;89.98;75.533;16.0966
7798.34;118.97;89.98;75.533;16.5133
8288.37;94.8;89.98;75.533;15.5349
8316.74;99.85;89.98;75.533;14.4404
8163.9;102.21;89.98;75.533;14.0775
7558.91;79.15;89.98;75.533;14.0764
7483.25;71.54;89.98;75.533;12.6168
7281.41;65.87;89.98;75.533;6.7003
7144.27;61.9;89.98;75.533;6.9791
7058.04;68.59;89.98;75.533;6.6056
7058.3;65.37;89.98;75.533;7.2012
6959.86;63.41;89.98;75.533;7.0146
7144.72;60.49;89.98;75.533;7.2465
7528.3;60.06;89.98;75.533;6.9675
7814.49;72.59;89.98;75.533;6.803
8353.31;72.15;89.98;75.533;11.0929
8334.37;144.32;89.98;75.533;11.2711
7833.66;250;89.98;75.533;9.6702
7468.2;153.7;89.98;75.533;12.5437
7625.44;124.92;89.98;75.533;16.2068
7177.21;63.87;89.98;75.533;12.1876
6956.28;155.81;89.98;75.533;15.0024
6655.22;133.96;89.98;75.533;11.7891
6772.72;86.86;89.98;75.533;15.2206
7179.25;70.7;89.98;75.533;14.5711
7516.76;112.89;89.98;75.533;17.0571
8051.91;116.7;89.98;75.533;15.7405
7998.29;115.92;89.98;75.533;14.848
7922.56;115.88;89.98;75.533;13.4761
7302.79;115.32;89.98;75.533;12.4436
7269.9;111.19;89.98;75.533;11.5109
7132.52;92.29;89.98;75.533;7.3461
6893.95;73.96;89.98;75.533;6.7046
6854.86;77.4;89.98;75.554;7.3683
6802.82;67.86;89.98;75.554;7.2378
6644.47;71.39;89.98;75.554;6.7357
6685.67;71.39;89.98;75.554;6.447
6644.22;57.49;89.98;75.554;7.4266
6716.47;82.27;89.98;75.554;7.519
7228.32;116.21;89.98;75.554;9.0765
7356.8;114.52;89.98;75.554;11.8202
7000.17;126.06;89.98;75.554;17.215
6598.84;126.03;89.98;75.554;11.2553
6709.23;77.4;89.98;75.554;13.0272
6773.28;63.29;89.98;75.554;13.9919
6647.07;125.05;89.98;75.554;18.2155
6489.44;77.39;89.98;75.554;14.2565
6647.87;119.63;89.98;75.554;13.1906
6771.57;78.65;89.98;75.554;15.4779
7081.95;104.63;89.98;75.554;15.8043
7891.71;112.56;89.98;75.554;16.4609
7826.76;110.39;89.98;75.554;16.9396
7997.44;105.45;89.98;75.554;12.8353
7900.74;97.12;89.98;75.554;13.8953
7739.35;84.92;89.98;75.554;10.7345
7402.63;68.2;89.98;75.554;6.6097
7243.69;63.8;89.98;75.554;6.6633
7004.4;62.44;89.98;81.19;7.5871
6790.8;61.56;89.98;81.19;7.0253
6806.62;60.55;89.98;81.19;6.8551
6919.86;59.59;89.98;81.19;6.9688
6960.35;61.49;89.98;81.19;6.4778
7584.93;70;89.98;81.19;7.0073
8192.64;93.26;89.98;81.19;9.9907
8433.06;99;89.98;81.19;12.7085
8229.63;99.05;89.98;81.19;14.4212
7622.77;99.02;89.98;81.19;11.1226
7695.97;77.09;89.98;81.19;14.1852
7295.86;75.17;89.98;81.19;17.5134
6925.12;97.63;89.98;81.19;17.8133
6820.67;87.18;89.98;81.19;14.6896
6965.03;77.1;89.98;81.19;17.381
7439.44;83.86;89.98;81.19;15.5221
7855.51;109.11;89.98;81.19;13.7277
8659.27;110.74;89.98;81.19;18.0666
9023.73;110.62;89.98;81.19;13.8538
8851.08;110.07;89.98;81.19;13.0985
8029.32;100.97;89.98;81.19;10.7685
7820.63;97.82;89.98;81.19;10.0914
7663.19;79.87;89.98;81.19;7.814
7579.48;70.51;89.98;81.19;7.2337
7448.76;51.76;89.98;72.742;7.0361
7255.94;51.08;89.98;72.742;6.6104
7260.74;49.92;89.98;72.742;6.3214
7499.05;48.74;89.98;72.742;6.9394
7703.62;51;89.98;72.742;6.566
7741.14;53.2;89.98;72.742;7.4164
8073.48;90.16;89.98;72.742;11.6383
8041.42;87.48;89.98;72.742;13.3959
7690.95;70.5;89.98;72.742;12.445
7278.6;64.8;89.98;72.742;15.1095
7373.63;54.31;89.98;72.742;16.3763
7289.35;52.89;89.98;72.742;15.3854
7097.37;52.37;89.98;72.742;18.304
6603.29;52.31;89.98;72.742;18.2637
6777.95;53.77;89.98;72.742;15.2446
7020.84;62.67;89.98;72.742;13.6242
7254.06;69.5;89.98;72.742;18.2913
7837.01;86.28;89.98;72.742;15.468
7880.17;76.48;89.98;72.742;18.4969
7804.46;64.02;89.98;72.742;14.3369
6936.9;26.36;89.98;72.742;12.1143
6806.83;25.51;89.98;72.742;12.7007
6588.46;24.43;89.98;72.742;6.8908
6394.96;19.56;89.98;72.742;7.9389
6398.13;19.32;89.98;69.371;5.9318
6242.7;18.88;89.98;69.371;6.0973
6289.21;18.43;89.98;69.371;5.4898
6417.82;13.22;89.98;69.371;6.5805
6587.14;11.16;89.98;69.371;5.7236
6941.18;9.99;89.98;69.371;6.3686
7330.48;11.11;89.98;69.371;9.599
7638.63;57.21;89.98;69.371;10.3487
7878.49;64.88;89.98;69.371;12.0536
7795.47;63.17;89.98;69.371;11.199
8122.66;62.04;89.98;69.371;11.2553
7961.33;61.05;89.98;69.371;10.828
7973.79;58.45;89.98;69.371;12.5707
7710.14;55.23;89.98;69.371;13.7647
7613.55;59.08;89.98;69.371;12.8628
7619.89;68.2;89.98;69.371;13.5867
7640.29;73.99;89.98;69.371;12.9539
8111.41;85.82;89.98;69.371;12.9869
8133.97;106.98;89.98;69.371;13.798
7972.57;88.11;89.98;69.371;11.8682
7357.79;78.99;89.98;69.371;11.7329
7179.09;72.78;89.98;69.371;11.2457
6936.93;70.7;89.98;69.371;5.4674
6637.97;65.62;89.98;69.371;5.7713
6520.74;60.88;89.98;73.103;6.098
6374.43;53.49;89.98;73.103;5.6454
6507.93;50.2;89.98;73.103;6.1615
6651.46;49.11;89.98;73.103;6.1394
6772.78;48.99;89.98;73.103;6.0687
6911.36;48.47;89.98;73.103;5.802
7214.75;46.02;89.98;73.103;9.5662
7487.53;48.97;89.98;73.103;9.4533
7458.98;47.28;89.98;73.103;10.6702
7338.14;43.03;89.98;73.103;10.3991
7666.79;40.45;89.98;73.103;12.9205
7534.24;41;88.23;73.103;13.501
7534.08;40.18;87.65;73.103;13.4554
7287.8;39.94;87.65;73.103;10.5704
7305.35;43.09;87.65;73.103;11.8212
7291.44;53.92;87.65;73.103;13.9891
7331.01;79.09;87.65;73.103;12.0317
7794.77;148.57;87.65;73.103;12.4759
7842.09;101.41;87.65;73.103;11.4131
7556.22;79.09;87.65;73.103;12.6479
6729.25;79;87.65;73.103;9.6973
6437.89;59.83;87.65;73.103;10.0684
6235.4;57.33;87.65;73.103;5.9666
6085.3;53.94;87.65;73.103;6.3602
5866.61;44;87.65;72.302;7.0461
5808.15;43.15;87.65;72.302;7.2185
5791.27;44.23;87.65;72.302;7.2512
5715.75;43.91;87.65;72.302;7.1839
5755.61;44.92;87.65;72.302;7.1953
6094.8;51.57;87.65;72.302;6.7529
6741.95;66.96;87.65;72.302;12.5768
6927.81;79.09;87.65;72.302;12.5807
6789.26;89.02;87.65;72.302;15.3185
6504.76;79.03;87.65;72.302;12.4525
6809.92;79.65;87.65;72.302;12.444
6737.5;83.39;87.65;72.302;14.9422
6644.19;83.53;87.65;72.302;12.7376
6349.33;90.85;87.65;72.302;16.3217
6441.81;90.4;87.65;72.302;14.1938
6567.7;87.66;87.65;72.302;16.4445
6556.06;92.62;87.65;72.302;14.9589
7075.95;93.44;87.65;72.302;16.8106
7093.51;95.3;87.65;72.302;12.9435
6951.81;88.07;87.65;72.302;17.7014
6433.23;79.09;87.65;72.302;12.9299
6170.47;70.41;87.65;72.302;13.0878
5957.08;66.27;87.65;72.302;7.565
5705.48;59.07;87.65;72.302;6.8787
5528.01;58.06;87.65;72.302;6.66
5504.49;54.32;87.65;72.302;7.5476
5497.67;53.96;87.65;72.302;6.5701
5507.55;53.52;87.65;72.302;6.8748
5509.63;52.53;87.65;72.302;7.3396
5567.93;73.9;87.65;72.302;6.7034
6010.04;69.15;87.65;72.302;11.3531
6091.04;86.53;87.65;72.302;13.294
5997.67;88.71;87.65;72.302;11.8258
5815.47;77.78;87.65;72.302;15.9069
6174.77;80.22;87.65;72.302;15.2547
6075.77;93.01;87.65;72.302;14.4657
5914.62;90.13;87.65;72.302;17.0437
5615.81;83.05;87.65;72.302;15.1635
5766.22;80.38;87.65;72.302;18.5323
5859.15;75.04;87.65;72.302;11.7826
5961.95;91.09;87.65;72.302;16.0935
6598.22;93.07;87.65;72.302;13.3416
6820.84;92.27;87.65;72.302;13.2704
6781.32;93.72;87.65;72.302;13.0575
6136.09;92.38;87.65;72.302;14.091
5979.34;78.33;87.65;72.302;11.2664
5705.79;68.87;87.65;72.302;7.3587
5398.82;58.9;87.65;72.302;7.0675
5288.75;49.18;87.65;72.542;7.8531
5191.31;46.95;87.65;72.542;6.9397
5180.64;45.64;87.65;72.542;7.1177
5120.91;43.31;87.65;72.542;7.307
5176.97;43.07;87.65;72.542;7.0133
5370.78;94;87.65;72.542;6.4756
5900.27;79.38;87.65;72.542;11.9677
6197.42;88.33;87.65;72.542;13.5938
5799.31;94.04;87.65;72.542;10.1856
5450.05;70.08;87.65;72.542;13.4017
5736.85;70.07;87.65;72.542;12.8988
5636.7;60.39;87.65;72.542;15.124
5430.69;53.01;87.65;72.542;15.2959
5068.25;62.98;87.65;72.542;15.7887
4962.7;55.28;87.65;72.542;13.214
5100.59;64.26;87.65;72.542;13.1351
5219.01;68.66;87.65;72.542;15.5073
5963.75;104.31;87.65;72.542;16.0512
6326.12;103.8;87.65;72.542;14.558
6344.5;94.07;87.65;72.542;12.1959
5879.27;99.46;87.65;72.542;12.5163
5625.69;77.9;87.65;72.542;11.1257
5437.49;68.59;87.65;72.542;6.7076
5392.82;34.75;87.65;72.542;6.9306
5299.18;30.98;87.65;73.225;7.1729
5212.68;29.27;87.65;73.225;6.7658
5203.66;30.41;87.65;73.225;6.9215
5057.25;30.32;87.65;73.225;7.0777
4952.98;36.62;87.65;73.225;7.1173
5211.9;80.03;87.65;73.225;7.2544
6019.11;76.9;87.65;73.225;13.3496
6207.95;101.09;87.65;73.225;10.9079
5906.05;101.07;87.65;73.225;12.8413
5586.29;93.6;87.65;73.225;15.8033
5844.68;75.06;87.65;73.225;14.3404
5815.81;67.67;87.65;73.225;15.7452
5825.79;101.03;87.65;73.225;11.9437
5562.76;69.54;87.65;73.225;15.4876
5432.01;72.53;87.65;73.225;17.9042
5586.93;78.88;87.65;73.225;14.8835
5972.33;85;87.65;73.225;17.1978
6867.11;88.51;87.65;73.225;16.7532
7140.57;85.47;87.65;73.225;16.0813
7116.92;85.47;87.65;73.225;14.1951
6338.04;43.95;87.65;73.225;12.3308
5906.07;24.44;87.65;73.225;11.8298
